PRODUCT_CODE,DESCRIPTION,PRICE
89,Hunt non GMO tomato and basil sauce,0.26
88,Howling Wolf all-natural squash,0.46
87,Oval Drive chocolate cake mix,10.21
86,Western Blvd mild salsa,5.44
85,Vet School mild salsa,14.58
84,Jennings' gluten-free hazelnut spread,7.97
83,Main Campus free range watermelon,12.77
82,Western Blvd cage free yellow onion,7.16
81,Tuffy toothbrush,5.79
80,Poe's no MSG added pumpkin pie spice,5.39
79,Oval Drive iced oatmeal cookies,11.15
78,Pack tomato paste,11.04
77,Pullen Park diet cola,3.74
76,Pullen Park cholesterol-free whole turkey,12.8
75,Sturgill's toothpaste,12.85
74,Wolves Den organic chocolate frosting,14.45
73,North Shore gluten-free paper plates,14.68
72,1812 ground chicken,13.94
71,Lake Raleigh all-natural diced tomatoes,4.35
70,Balik's rye bread,12.69
69,1812 shredded carrots,7.86
68,Hillsborough fruity cereal,5.03
67,Hunt scallion,12.19
66,Campus Corner white chocolate pudding,5.79
65,Wolves Den low cholesterol marinara sauce,5.64
64,Daniels free range brown rice,8.11
63,Hunt non GMO sour cream,1.61
62,Mr. Wuf's low-sodium liquid bleach,13.11
61,Withers organic cocktail sauce,0.76
60,Balik's liquid bleach,8.7
59,Mr. Wuf's free range lettuce,2.67
58,Dan Allen cheese crackers,14.05
57,Vet School diced tomatoes,10.3
56,Reynold's deli ham,2.2
55,Hillsborough lactose-free chocolate cream cookies,7.44
54,Daniels lime,5.76
53,Pack Pup low cholesterol chicken thigh,10.34
52,Schmidt's smoked turkey wing,13.59
51,Dan Allen no sugar added beef jerky,13.2
50,Wolves Den low-sodium toothpaste,9.49
49,Main Campus ground allspice,14.43
48,Oval Drive macaroni and cheese,11.28
47,Daniels lactose-free ibuprofen,2.39
46,Heil's ground cloves,4.3
45,Wolf Leader yellow cake mix,10.57
44,Leader of the Pack lactose-free canned green beans,1.72
43,Reynold's sharp cheddar cheese,5.73
42,Centennial smoked turkey leg,0.79
41,Heil's raw large shrimp,7.4
40,Talley bacon,12.07
39,Engineering apple jelly,5.53
38,Farmer's cholesterol-free ground nutmeg,3.74
37,Withers spicy brown mustard,9.19
36,Gorman low-sodium ground thyme,5.33
35,Western Blvd grain-free saltine crackers,8.2
34,Gorman low cholesterol orange,4.13
33,Leader of the Pack pumpkin pie spice,14.09
32,Mr. Wuf's greek yogurt,2.19
31,Main Campus chocolate pudding,11.24
30,Witherspoon yellow cake mix,10.4
29,Brown's raw jumbo shrimp,3.36
28,Campus Corner white sandwich bread,12.27
27,Pack Pup diced tomatoes,11.55
26,1812 birthday cake ice cream,12.44
25,Howler soy sauce,4.44
24,Harrelson kosher pickle spears,14.72
23,DH Hill raw large shrimp,4.09
22,Wolfpack extra sharp cheddar cheese,1.87
21,Fairgrounds fat-free vanilla frosting,5.17
20,Centennial ground pork,10.21
19,Belltower corn chips,3.24
18,King's gluten-free canned creamed corn,11.06
17,Heckman's no sugar added cheery-o cereal,10.52
16,1812 honey bbq sauce,4.09
15,Poe's beef jerky,1.84
14,Howling Wolf cage free buttercream frosting,11.63
13,Tuffy free range cupcake liners,1.36
12,Hillsborough gluten-free tomato,0.29
11,Campus Corner no sugar added eggs,0.82
10,Withers squash,3.55
9,Witherspoon lactose-free eggs,8.9
8,Wolves Den kiwi,13.76
7,1812 free range syrup,13.18
6,Avent Ferry toothpaste,10.38
5,Jennings' free range grits,4.63
4,Pack organic multigrain sandwich bread,0.58
3,Harrelson dinner rolls,1.62
2,Tuffy cholesterol-free shallot,2.82
1,Withers peanuts,7.39
