PRODUCT_CODE,DESCRIPTION,PRICE
3735,Talley no sugar added lemon,5.64
3734,Pullen Park beef jerky,13.92
3733,Mr. Wuf's fat-free raw salad shrimp,10.17
3732,Howler chocolate cream cookies,12.19
3731,Wolf Leader grape soda,8.3
3730,Howler cage free ginger,6.67
3729,Gorman free range peanut butter crackers,5.29
3728,Howler no sugar added aspirin,4.14
3727,Mr. Wuf's grain-free black pepper,7.26
3726,Ms. Wuf's organic ricotta cheese,5.73
3725,Jennings' saltine crackers,0.8
3724,Fairgrounds low cholesterol chocolate bar,0.07
3723,Centennial free range basmati rice,11.28
3722,Western Blvd fruity cereal,1.46
3721,King's gluten-free iced oatmeal cookies,14.1
3720,Pack chili sauce,9.38
3719,Sturgill's vanilla pudding,12.58
3718,Main Campus gluten-free peanuts,4.45
3717,Howling Wolf free range orange cake mix,4.74
3716,Poe's squash,12.16
3715,Howling Wolf dried lima beans,2.0
3714,Western Blvd low-sodium canned biscuits,14.51
3713,Dan Allen waffle cones,10.04
3712,Vet School lactose-free chocolate bar,1.43
3711,Main Campus dried great northern beans,10.01
3710,Daniels macaroni and 5 cheese,11.82
3709,Mr. Wuf's non GMO broccoli,5.65
3708,Pack free range pumpkin pie spice,2.9
3707,Balik's low-sodium tomato paste,3.44
3706,Tuffy low-sodium syrup,1.52
3705,Brown's iodized salt,2.04
3704,Centennial horseradish,12.26
3703,North Shore whole turkey,9.54
3702,Schmidt's low cholesterol deli roast beef,8.57
3701,Ms. Wuf's lactose-free whole chicken,10.97
3700,Dan Allen organic lemon,4.85
3699,Tuffy tortilla chips,13.54
3698,Pack chocolate chip cookies,9.02
3697,Poe's sausage,6.6
3696,Wolves Den gluten-free spicy brown mustard,5.21
3695,Dan Allen gluten-free canned biscuits,5.02
3694,Avent Ferry coleslaw kit,4.2
3693,Belltower free range cottage cheese,12.07
3692,Hillsborough instant mashed red potatoes,10.56
3691,Talley king salmon fillet,14.78
3690,Howling Wolf hand soap,14.94
3689,Vet School lamb chop,2.34
3688,Brown's cage free grape soda,8.41
3687,Fairgrounds cholesterol-free black pepper,2.03
3686,Pullen Park free range smoked ham hock,0.72
3685,Engineering cage free farfalle,6.46
3684,Howling Wolf spaghetti noodles,6.48
3683,Vet School eggs,9.74
3682,Fairgrounds no MSG added mild taco seasoning,10.11
3681,Howler smoked sausage,1.2
3680,Jennings' ranch dressing,9.71
3679,Brown's low cholesterol lemonade,12.64
3678,Tuffy cookie butter,8.44
3677,King's organic salsa verde,4.72
3676,Heil's low-sodium cooked large shrimp,12.62
3675,Main Campus low-sodium chocolate pudding ,13.85
3674,Thompkins shallot,10.12
3673,Pullen Park cage free deli ham,13.76
3672,Tuffy no MSG added canned asparagus,10.65
3671,Wolf Leader chicken breast,5.53
3670,Mr. Wuf's fresh paper plates,6.87
3669,1812 grain-free sausage,6.18
3668,Wolf Leader fat-free dried lima beans,1.33
3667,Leader of the Pack grain-free cabbage,11.47
3666,King's horseradish,0.63
3665,Jennings' grain-free cornmeal,3.13
3664,North Shore birthday cake ice cream,8.43
3663,Western Blvd no sugar added pancake mix,1.8
3662,Wolf Leader fruit cups,3.6
3661,Ms. Wuf's no MSG added spicy taco sauce,3.2
3660,Heil's whole nutmeg,6.26
3659,Engineering diced tomatoes,10.72
3658,Ms. Wuf's ground thyme,13.04
3657,Howler chocolate frosting,5.73
3656,Pack Pup liquid bleach,0.26
3655,Talley smoked turkey leg,13.03
3654,Pack canned biscuits,10.11
3653,Lake Raleigh organic smoked turkey leg,12.4
3652,Brown's gluten-free buttercream frosting,5.25
3651,Heil's low cholesterol ice cream cones,14.85
3650,Heil's smoked ham hock,8.14
3649,Balik's neopolitan ice cream,4.38
3648,Reynold's grain-free jasmine rice,8.38
3647,Pullen Park gluten-free dijon mustard,14.06
3646,Howling Wolf lactose-free ranch dressing,0.8
3645,Oval Drive multigrain bread,6.57
3644,Dan Allen fresh breadsticks,14.11
3643,Oval Drive diet cola,13.79
3642,Pack chicken thigh,4.59
3641,Stinson peanut butter and jelly,6.64
3640,Balik's frozen meat pizza,1.59
3639,Fairgrounds cholesterol-free ground beef,12.98
3638,Belltower squash,14.51
3637,DH Hill organic ground mustard,6.64
3636,Red and White low cholesterol onion powder,2.31
3635,Oval Drive diced tomatoes,14.05
3634,Howling Wolf chocolate pudding ,7.13
3633,Vet School butterscotch pudding,3.19
3632,Pack coleslaw kit,4.81
3631,Withers no sugar added canned biscuits,8.66
3630,Western Blvd free range smoked turkey leg,3.76
3629,Howler fat-free orange,6.31
3628,Western Blvd cage free broccoli,10.68
3627,North Shore sunflower seed butter,5.13
3626,Belltower organic mozzerella cheese,7.62
3625,Avent Ferry grain-free seltzer water,6.06
3624,Mr. Wuf's coconut cake mix,3.94
3623,1812 organic ground turkey,6.62
3622,Vet School tomato puree,13.45
3621,Harrelson bell pepper,4.48
3620,Witherspoon kosher pickle spears,0.1
3619,Poe's grape soda,4.05
3618,Balik's red onion,4.77
3617,Farmer's no MSG added pork roast,10.28
3616,Western Blvd cholesterol-free pizza dough,4.23
3615,Vet School butter popcorn,6.46
3614,Howler cholesterol-free ground allspice,6.11
3613,Vet School grain-free spaghetti noodles,4.23
3612,Withers mouthwash,5.6
3611,Wolves Den lettuce,0.3
3610,Howling Wolf lemon frosting,4.34
3609,Witherspoon 8-inch tortilla,12.01
3608,Witherspoon ground mustard,11.53
3607,Leader of the Pack gluten-free cooked large shrimp,6.1
3606,Farmer's fresh mild cheddar cheese,14.52
3605,Engineering paper plates,2.48
3604,Gorman non GMO syrup,7.04
3603,Centennial cooked salad shrimp,11.11
3602,Farmer's turkey legs,8.26
3601,Witherspoon basmati rice,10.59
3600,Avent Ferry cage free carrot sticks,9.42
3599,Daniels pancake mix,9.52
3598,Campus Corner yukon gold potato,14.92
3597,Main Campus tomato puree,8.13
3596,Witherspoon ginger,10.66
3595,Talley hand soap,0.33
3594,Avent Ferry no sugar added soy sauce,14.13
3593,Thompkins lactose-free orange frosting,6.17
3592,Main Campus low-sodium dried great northern beans,3.72
3591,Wolves Den corn chips,1.08
3590,Campus Corner cholesterol-free turkey wings,12.72
3589,Poe's bandages,11.82
3588,Howler low-sodium liquid bleach,0.91
3587,Withers lactose-free buttercream frosting,1.44
3586,Tuffy fat-free instant mashed russet potatoes,14.98
3585,Witherspoon low-sodium thyme,2.78
3584,Wolves Den neopolitan ice cream,12.68
3583,Tuffy whole cloves,10.26
3582,North Shore pumpkin pie spice,1.06
3581,Centennial watermelon,4.9
3580,Oval Drive pumpkin pie spice,8.28
3579,Gorman cholesterol-free 6-inch tortilla,6.9
3578,Poe's no sugar added coconut cake mix,7.3
3577,Farmer's vanilla wafers,5.91
3576,Campus Corner fresh toilet paper,5.92
3575,Witherspoon yellow onion,8.94
3574,Leader of the Pack low-sodium italian salad kit,0.25
3573,Jennings' gluten-free sour cream and onion chips,7.15
3572,Hunt raw salad shrimp,2.85
3571,Leader of the Pack fruit cups,3.12
3570,Witherspoon cholesterol-free oatmeal cookies,7.9
3569,Wolfpack cage free canned french cut green beans,11.76
3568,Withers grain-free iodized salt,10.21
3567,Dan Allen low-sodium canned corn,3.87
3566,Belltower canned lima beans,2.92
3565,Centennial frozen supreme pizza,4.21
3564,Pack canned green beans,11.2
3563,Hunt fresh sockeye salmon fillet,1.18
3562,Vet School green chilis,7.41
3561,Gorman deli ham,8.81
3560,Pack Pup hot dog chili,4.72
3559,Leader of the Pack low-sodium kosher pickle spears,12.84
3558,Red and White cholesterol-free multigrain tortilla chips,3.12
3557,Wolves Den lactose-free applesauce,6.43
3556,Heil's cheese crackers,6.8
3555,Schmidt's gluten-free tortellini,12.09
3554,King's no sugar added yellow cake mix,5.17
3553,Pack biscuit mix,1.48
3552,Poe's cinnamon toast cereal,13.87
3551,Avent Ferry floss,6.65
3550,Oval Drive canned corn,4.59
3549,Stinson all-natural cola,14.67
3548,Wolfpack lactose-free ground turkey,6.38
3547,Howler instant mashed russet potatoes,3.92
3546,Western Blvd thyme,2.49
3545,Ms. Wuf's non GMO plain croutons,9.98
3544,Heil's canned blackeyed peas,6.55
3543,Wolf Leader cholesterol-free ibuprofen,13.26
3542,Fairgrounds canned green beans,2.01
3541,1812 cholesterol-free tomato puree,7.73
3540,Harrelson yukon gold potato,11.77
3539,Hillsborough organic cooked jumbo shrimp,10.31
3538,Heil's fruit cups,9.8
3537,Leader of the Pack lactose-free marinara sauce,1.35
3536,Poe's fresh beef jerky,10.47
3535,Heckman's 6-inch tortilla,14.65
3534,Heil's spicy taco seasoning,8.47
3533,Thompkins no sugar added farfalle,4.27
3532,Dan Allen mild taco seasoning,0.3
3531,Ms. Wuf's horseradish,1.42
3530,1812 tomato and basil sauce,4.22
3529,Lake Raleigh eggs,14.01
3528,Brown's no sugar added canned chickpeas,0.68
3527,Pullen Park saltine crackers,14.76
3526,Thompkins lactose-free raw salad shrimp,12.73
3525,Pack enchilada sauce,14.54
3524,Pack gluten-free cookie cereal,14.6
3523,Wolves Den shampoo,7.96
3522,Wolfpack grain-free spicy brown mustard,14.64
3521,Poe's tortilla chips,0.87
3520,Daniels garlic powder,10.86
3519,Lake Raleigh plain potato chips,13.22
3518,Wolfpack canned creamed corn,3.64
3517,1812 10-inch tortilla,10.66
3516,Withers self-rising flour,1.49
3515,Red and White no sugar added extra sharp cheddar cheese,1.75
3514,Schmidt's organic canned mystery meat,13.69
3513,King's spicy taco seasoning,2.8
3512,Withers smoky bbq sauce,14.86
3511,Main Campus shredded carrots,11.6
3510,Sturgill's lemon cake mix,3.94
3509,Hillsborough grain-free orange soda,0.33
3508,Schmidt's almond butter,10.26
3507,Vet School ketchup,0.15
3506,State raw large shrimp,8.7
3505,Western Blvd low cholesterol dried lentils,5.32
3504,Pack Pup ground thyme,11.21
3503,Belltower angel hair noodles,1.11
3502,Wolves Den low cholesterol plain croutons,3.52
3501,Fairgrounds non GMO all purpose flour,8.27
3500,Reynold's low-sodium cooked large shrimp,0.28
3499,Tuffy low cholesterol beef jerky,9.46
3498,Jennings' low-sodium vanilla wafers,3.45
3497,1812 hot dog chili,3.15
3496,Balik's smoked ham hock,2.7
3495,Witherspoon no MSG added chicken tenderloins,12.3
3494,Tuffy gluten-free laundry detergent,11.35
3493,Balik's free range chocolate cream cookies,2.22
3492,Howling Wolf smoked turkey leg,8.4
3491,Red and White paper plates,2.3
3490,Wolves Den thick-cut bacon,14.5
3489,State cage free lemonade,13.85
3488,Pack white chocolate pudding,4.09
3487,Hillsborough peanut butter and jelly,14.06
3486,Avent Ferry grain-free multigrain sandwich bread,11.7
3485,Pack cookie butter,5.44
3484,Centennial black pepper,2.23
3483,Balik's lemon cake mix,5.32
3482,Farmer's canned creamed corn,6.24
3481,Farmer's low-sodium deodorant,12.83
3480,North Shore lactose-free whole chicken,7.35
3479,Daniels cholesterol-free peanut butter and jelly,3.49
3478,Engineering lamb chop,2.93
3477,Pack Pup free range cinnamon toast cereal,14.67
3476,Sturgill's caesar croutons,2.18
3475,Wolf Leader mustard,2.72
3474,Ms. Wuf's paper towel,1.56
3473,Fairgrounds dried lentils,0.63
3472,Daniels yellow onion,12.09
3471,Mr. Wuf's cholesterol-free snack cake,5.75
3470,Sturgill's spicy brown mustard,12.03
3469,Thompkins cholesterol-free dried lentils,4.86
3468,Vet School taco shells,12.31
3467,King's butter crackers,14.44
3466,Leader of the Pack pretzels,2.4
3465,Wolves Den salted butter,4.36
3464,Schmidt's 10-inch tortilla,4.25
3463,Western Blvd all-natural raw salad shrimp,9.92
3462,Witherspoon gluten-free white onion,8.02
3461,Balik's deodorant,3.23
3460,Thompkins italian salad kit,2.69
3459,King's organic canned blackeyed peas,3.61
3458,Farmer's cocktail sauce,3.41
3457,Red and White fresh lettuce,4.3
3456,Pack Pup cholesterol-free ginger,7.13
3455,DH Hill fat-free ground rosemary,14.5
3454,Lake Raleigh enchilada sauce,2.21
3453,Red and White fresh chocolate pudding,11.6
3452,Western Blvd canned creamed corn,12.54
3451,Fairgrounds paper utensils,8.81
3450,Schmidt's low-sodium thyme,8.24
3449,Reynold's ibuprofen,12.44
3448,Harrelson fat-free deli turkey,3.26
3447,Lake Raleigh canned creamed corn,9.67
3446,State grain-free pork chops,0.23
3445,Jennings' no MSG added lamb chop,0.61
3444,1812 mouthwash,10.58
3443,Main Campus gluten-free taco kit,4.39
3442,Howling Wolf yellow cake mix,5.85
3441,Sturgill's white chocolate pudding,2.05
