PRODUCT_CODE,DESCRIPTION,PRICE
95,1812 all-natural smoked ham hock,3.76
96,Pullen Park farfalle,3.77
97,Brown's non GMO ibuprofen,14.63
98,Howler no sugar added saltine crackers,3.32
99,Howler no MSG added grits,2.18
100,Stinson fat-free vanilla wafers,6.68
101,Talley low cholesterol smoked sausage,9.8
102,Sturgill's no MSG added chocolate pudding,0.85
103,Gorman no sugar added toilet paper,13.74
104,State lactose-free chocolate cream cookies,8.43
105,Talley raw medium shrimp,7.51
106,Oval Drive thyme,11.24
107,Pullen Park fat-free multigrain tortilla chips,5.75
108,1812 fresh almond butter,1.04
109,Harrelson organic honey bbq sauce,5.74
110,Ms. Wuf's cholesterol-free ricotta cheese,1.41
111,Lake Raleigh cholesterol-free carolina bbq sauce,1.11
112,Leader of the Pack grain-free canned garden peas,9.03
113,Western Blvd lactose-free taco kit,4.04
114,Wolf Leader low cholesterol okra,10.99
115,Belltower bread flour,7.65
116,Hillsborough applesauce,2.89
117,Belltower cage free marinara sauce,0.8
118,Hillsborough lactose-free applesauce,13.36
119,Main Campus cookie cereal,7.75
120,Withers canned green beans,2.54
121,Engineering sausage,2.5
122,Witherspoon ground beef,7.28
123,Pack Pup low-sodium chocolate pudding,5.47
124,Howler non GMO mustard,12.06
125,Thompkins chocolate ice cream,6.49
126,Heil's ranch dressing,9.88
127,Brown's sunflower seed butter,2.48
128,Mr. Wuf's no MSG added tomato paste,13.75
129,Daniels salted butter,1.0
130,Vet School fresh scallion,4.5
131,Gorman organic lemon,14.21
132,King's no sugar added smoked sausage,12.12
133,Witherspoon basil,4.24
134,Dan Allen low cholesterol chili powder,10.26
135,Engineering free range canned potatoes,2.28
136,Mr. Wuf's fat-free oatmeal cookies,11.44
137,Campus Corner cookie cereal,1.32
138,Vet School low cholesterol brown rice,5.72
139,Jennings' organic cheese crackers,10.47
140,1812 canned asparagus,5.03
141,Wolves Den liquid bleach,12.4
142,Vet School sharp cheddar cheese,0.55
143,Balik's diet cola,8.98
144,1812 saltine crackers,0.21
145,Oval Drive liquid bleach,7.18
146,Hunt cholesterol-free cilantro,4.41
147,Belltower grain-free plain potato chips,12.38
148,Lake Raleigh peanut butter and jelly,2.03
149,Vet School honey mustard,6.54
150,Tuffy dish soap,2.03
151,Wolf Leader sausage,4.71
152,Pullen Park gluten-free orange marmalade,6.66
153,Belltower cheese popcorn,3.21
154,Stinson chocolate bar,12.15
155,Withers canned lima beans,0.03
156,Witherspoon non GMO watermelon,8.09
157,Lake Raleigh thousand island dressing,4.22
158,Vet School no MSG added beef roast,3.56
159,Avent Ferry dried lentils,12.2
160,Belltower gluten-free canned potatoes,8.65
161,Hunt low cholesterol orange frosting,8.67
162,Reynold's iced oatmeal cookies,13.32
163,North Shore ground rosemary,6.05
164,Pack low-sodium ginger,4.52
165,Heckman's gluten-free birthday cake ice cream,8.14
166,Wolf Leader lamb chop,0.95
167,Vet School farfalle,10.43
168,Belltower white rice,6.9
169,Pack no MSG added seltzer water,4.81
170,Poe's smoked sausage,11.79
171,Sturgill's macaroni and cheese with broccoli,4.56
172,Tuffy non GMO whole turkey,1.77
173,Hunt instant mashed russet potatoes,13.54
174,Oval Drive free range scallion,8.41
175,Avent Ferry butter popcorn,14.51
176,Avent Ferry kosher pickle spears,6.67
177,DH Hill smoked turkey wing,0.45
178,Pullen Park no MSG added cheese crackers,6.86
179,Poe's low-sodium cabbage,14.09
180,Ms. Wuf's mouthwash,0.61
181,State low cholesterol scallion,4.59
182,Hillsborough whole chicken,8.37
183,North Shore broccoli,2.72
184,Pullen Park hand soap,2.68
185,Poe's low cholesterol cornmeal,5.4
186,Daniels hand soap,13.52
187,Vet School no MSG added honey mustard,12.72
188,Thompkins squash,0.31
189,Hunt shredded wheat cereal,6.96
190,Heil's no MSG added lemon cake mix,14.21
191,Reynold's cage free raw jumbo shrimp,7.75
192,Wolfpack pineapple,10.1
193,Withers free range marinara sauce,13.46
194,Ms. Wuf's gluten-free smoked sausage,11.07
195,DH Hill all-natural ginger,11.02
196,1812 iodized salt,5.05
197,Howling Wolf low cholesterol horseradish,12.38
198,Fairgrounds whole turkey,2.12
199,Hillsborough gluten-free peanut butter and jelly,5.95
200,Howling Wolf free range vanilla wafers,4.03
201,Howling Wolf cashew butter,2.82
202,Harrelson low cholesterol mild taco seasoning,11.03
203,Pack Pup tonic water,1.18
204,Belltower cooked large shrimp,6.04
205,1812 snack cake,13.08
206,State no sugar added oatmeal cookies,7.77
207,Brown's free range chili sauce,9.73
208,Daniels fresh raw jumbo shrimp,2.45
209,North Shore coconut milk,3.58
210,Ms. Wuf's heavy cream,5.42
211,Lake Raleigh non GMO thyme,11.88
212,Main Campus organic shampoo,9.1
213,Avent Ferry horseradish,10.41
214,Farmer's cage free sweet potato,6.66
215,Hunt ibuprofen,0.1
216,Wolves Den peanut butter,6.69
217,Pullen Park pumpkin pie spice,0.07
218,Fairgrounds lactose-free chicken breast,7.18
219,Red and White angel hair noodles,8.68
220,Lake Raleigh fresh lemonade,6.24
221,Mr. Wuf's ricotta cheese,11.84
222,Stinson fresh dried great northern beans,13.47
223,Dan Allen garlic powder,10.6
224,Heil's non GMO english muffins,11.63
225,Farmer's caesar croutons,1.49
226,Main Campus tomato and basil sauce,4.21
227,Poe's ground basil,2.77
228,DH Hill lemon frosting,8.84
229,Lake Raleigh non GMO cookie cereal,6.46
230,Reynold's no sugar added sourdough bread,5.08
231,Mr. Wuf's fresh whole peeled tomatoes,8.34
232,Pullen Park cocktail sauce,7.65
233,Fairgrounds grain-free biscuit mix,12.71
234,Vet School organic thyme,13.11
235,Wolfpack lactose-free honey mustard,1.41
236,Main Campus no MSG added syrup,3.88
237,Wolf Leader lactose-free peach jam,6.03
238,Poe's carolina bbq sauce,0.75
239,DH Hill gluten-free salted butter,7.25
240,Centennial all-natural lemon,7.86
241,Howler spicy taco seasoning,1.26
242,Campus Corner yellow onion,8.51
243,Howler chocolate bar,10.55
244,Talley fresh tomato and basil sauce,6.19
245,Sturgill's chocolate bar,13.74
246,North Shore tomato sauce,5.26
247,Jennings' dish soap,5.74
248,State low cholesterol chocolate bar,1.01
249,Reynold's all-natural sweet potato,11.18
250,Tuffy russet potato,10.96
251,Poe's red onion,9.44
252,Wolfpack grain-free shredded wheat cereal,14.48
253,Brown's grain-free angel hair noodles,10.92
254,Avent Ferry kosher dill pickles,0.97
255,Heil's chocolate cream cookies,9.49
256,Stinson non GMO sharp cheddar cheese,0.14
257,Poe's lactose-free spicy taco seasoning,14.9
258,Vet School organic vanilla frosting,14.3
259,Dan Allen low-sodium canned carrots,8.93
260,Hillsborough self-rising flour,12.63
261,Engineering cola,13.78
262,Howler free range worcestershire sauce,10.46
263,Lake Raleigh no sugar added sharp cheddar cheese,2.11
264,Dan Allen grain-free pizza dough,5.31
265,Heckman's fresh angel hair noodles,13.72
266,Pack Pup fresh hazelnut spread,0.29
267,Mr. Wuf's cage free chocolate pudding,7.52
268,Schmidt's whole peeled tomatoes,12.52
269,Main Campus plain croutons,7.44
270,Harrelson cinnamon toast cereal,0.86
271,Thompkins fresh bacon,6.52
272,Pullen Park lactose-free jalapeno pepper,13.51
273,Hillsborough sockeye salmon fillet,7.74
274,Dan Allen low-sodium yogurt,1.16
275,Fairgrounds all-natural ground allspice,6.61
276,Daniels raw large shrimp,13.54
277,Pullen Park non GMO spicy salsa,2.69
278,North Shore all-natural butter popcorn,0.91
279,Western Blvd no MSG added cabbage,6.82
280,Poe's low-sodium apple jelly,5.27
281,Hunt okra,7.97
282,Dan Allen grain-free lite soy sauce,1.39
283,1812 applesauce,9.58
284,Campus Corner fat-free angel hair noodles,1.46
285,Leader of the Pack fresh heavy cream,5.97
286,Pullen Park gluten-free 6-inch tortilla,9.36
287,North Shore no sugar added salted butter,14.63
288,Witherspoon low-sodium blue potato,0.66
289,Farmer's no MSG added whole black peppercorns,12.76
290,Farmer's no sugar added hot dog chili,2.95
291,Howling Wolf raw medium shrimp,6.72
292,Schmidt's horseradish,3.8
293,Tuffy basil,13.87
294,Howling Wolf yellow cake mix,10.97
295,Pack free range angel hair noodles,0.45
296,North Shore low-sodium kosher pickle spears,10.44
297,Hillsborough paper utensils,4.37
298,Main Campus extra sharp cheddar cheese,8.31
299,Jennings' beef roast,3.82
300,Ms. Wuf's white sandwich bread,5.75
301,Poe's granola bar,3.08
302,Centennial gluten-free ham hock,6.37
303,Belltower mild cheddar cheese,5.44
304,Lake Raleigh organic cottage cheese,7.28
305,Campus Corner fig preserves,7.6
306,Belltower white sandwich bread,10.98
307,Poe's frozen pepperoni pizza,8.19
308,Campus Corner fat-free cheese popcorn,11.81
309,Centennial no sugar added russet potato,10.47
310,Pullen Park french dressing,14.63
311,Stinson iodized salt,13.38
312,Wolves Den baked beans,13.4
313,Jennings' no MSG added plain potato chips,6.31
314,Pack no sugar added canned asparagus,14.65
315,Jennings' ground mustard,8.71
316,State whole peeled tomatoes,5.76
317,Wolfpack fresh spicy salsa,12.92
318,Reynold's all-natural canned mystery meat,3.03
319,Leader of the Pack gluten-free frozen pepperoni pizza,8.26
320,Poe's toilet paper,3.83
321,Tuffy all-natural all purpose flour,9.52
322,1812 gluten-free canned corn,8.53
323,Talley fat-free thousand island dressing,11.91
324,Pack Pup non GMO sunflower seed butter,0.09
325,Hunt gluten-free basmati rice,13.78
326,Leader of the Pack shampoo,11.29
327,Dan Allen blue potato,8.95
328,Sturgill's low-sodium spicy salsa,2.46
329,Poe's low-sodium frozen pepperoni pizza,3.71
330,Heckman's fresh white bread,3.24
331,Pack Pup deli chicken,8.28
332,Wolf Leader dinner rolls,9.18
333,Talley lamb chop,4.89
334,Avent Ferry gluten-free white chocolate pudding,2.49
335,Tuffy free range whole cloves,8.53
336,Jennings' fat-free squash,2.02
337,Red and White hand soap,12.49
338,Red and White jalapeno pepper,9.32
339,State no sugar added spicy taco seasoning,0.28
340,Brown's grain-free garlic powder,1.54
341,North Shore no MSG added soy sauce,1.1
342,Wolfpack cholesterol-free pretzel sticks,8.83
343,Farmer's cholesterol-free peach jam,5.04
344,Daniels yogurt,11.75
345,Avent Ferry non GMO chicken tenderloins,7.72
346,Farmer's ground cloves,12.53
347,Ms. Wuf's fresh turkey legs,0.06
348,Wolf Leader fat-free paper towel,12.71
349,Stinson non GMO chocolate chip cookies,2.6
350,Reynold's smoked ham hock,4.44
351,Thompkins cage free cheese crackers,4.04
352,Ms. Wuf's french dressing,14.38
353,Centennial non GMO aspirin,11.79
354,Wolfpack fresh grits,7.51
355,DH Hill multigrain bread,11.73
356,Pullen Park low-sodium lemon frosting,7.26
357,State thousand island dressing,7.4
358,Belltower granola bar,9.65
359,Harrelson ketchup,2.15
360,North Shore syrup,2.7
361,Western Blvd fresh lamb chop,6.18
362,Hunt fat-free pork chops,6.65
363,Wolves Den organic orange frosting,3.25
364,Dan Allen low cholesterol cooked salad shrimp,11.16
365,Brown's half and half,6.17
366,Harrelson ground nutmeg,12.49
367,Balik's cooked large shrimp,12.93
368,1812 plain potato chips,11.79
369,Tuffy all-natural jasmine rice,14.27
370,Hillsborough fresh shredded carrots,5.3
371,Hillsborough jalapeno pepper,2.5
372,State low cholesterol carolina bbq sauce,5.85
373,Fairgrounds fat-free canned biscuits,2.92
374,Sturgill's lite soy sauce,5.6
375,Thompkins cholesterol-free ground beef,1.16
376,Talley tortellini,1.4
377,Wolfpack canned asparagus,12.65
378,Oval Drive chocolate ice cream,3.11
379,State grain-free orange,14.6
380,Engineering fat-free spicy taco seasoning,3.4
381,Witherspoon organic bread flour,9.19
382,Centennial apple jelly,11.04
383,Withers cage free canned lima beans,12.63
384,Hillsborough unsalted butter,2.83
385,DH Hill cage free ricotta cheese,2.11
386,Fairgrounds sunflower seed butter,12.73
387,Wolfpack all-natural mild cheddar cheese,8.29
388,Jennings' dried lima beans,10.55
389,Engineering tomato,2.58
390,Belltower canned lima beans,1.92
391,Vet School eggs,8.81
392,Engineering no MSG added chocolate frosting,5.1
393,Ms. Wuf's all-natural soy sauce,2.8
394,Mr. Wuf's free range ranch dressing,8.67
395,Thompkins apple,1.02
396,King's fresh onion powder,8.73
397,Sturgill's non GMO hot dog chili,9.37
398,Howling Wolf iced oatmeal cookies,3.62
399,Heckman's gluten-free coleslaw kit,1.56
400,1812 yukon gold potato,0.91
401,Ms. Wuf's all-natural sharp cheddar cheese,13.15
402,Western Blvd cholesterol-free cupcake liners,13.24
403,Howler gluten-free peanut butter crackers,11.09
404,Poe's fresh saltine crackers,9.05
405,Centennial pork tenderloin,12.05
406,Balik's cage free canned garden peas,11.85
407,Harrelson organic deli roast beef,1.62
408,Wolfpack fresh green chilis,13.38
409,Ms. Wuf's canned garden peas,1.11
410,Talley no sugar added white bread,7.7
411,Vet School cage free turkey legs,8.42
412,Western Blvd low cholesterol baked beans,12.06
413,Sturgill's no sugar added turkey wings,1.89
414,Heckman's grain-free hand soap,10.42
415,Hunt pancake mix,11.88
416,Vet School coconut cake mix,4.05
417,Red and White cornmeal,14.34
418,Jennings' no sugar added watermelon,1.65
419,Hillsborough unsalted butter,0.7
420,Jennings' cooked medium shrimp,11.39
421,Sturgill's cholesterol-free yellow onion,2.42
422,Hunt bacon,10.92
423,State king salmon fillet,4.69
424,Withers macaroni and cheese,9.15
425,Lake Raleigh gluten-free neopolitan ice cream,14.46
426,Vet School fresh fig preserves,0.78
427,Jennings' lactose-free ground cloves,6.99
428,Gorman grain-free kosher pickle spears,8.14
429,Campus Corner mayonnaise,11.53
430,Dan Allen breadsticks,6.27
431,Pack whole turkey,8.06
432,Dan Allen free range ground mustard,0.55
433,Pack Pup basmati rice,3.32
434,Brown's canned potatoes,14.34
435,Sturgill's lemon,7.86
436,Daniels shampoo,2.53
437,Tuffy no MSG added tilapia fillet,1.82
438,Poe's free range canned chickpeas,0.32
439,DH Hill non GMO shampoo,0.86
440,North Shore canned carrots,12.48
441,Pack Pup non GMO fruit cups,7.22
442,Mr. Wuf's no MSG added cupcake liners,3.95
443,Pack gluten-free tomato puree,0.42
444,Mr. Wuf's no sugar added ground chicken,7.9
445,Lake Raleigh non GMO taco shells,5.21
446,Red and White fresh ketchup,11.48
447,Talley no MSG added peanuts,3.2
448,Poe's biscuit mix,11.26
449,Western Blvd canned potatoes,7.89
450,Brown's peach jam,6.52
451,Stinson fat-free canned blackeyed peas,13.91
452,Heckman's low cholesterol butter crackers,8.23
453,Fairgrounds lemonade,6.23
454,Schmidt's low cholesterol green chilis,3.03
455,Harrelson sour cream and cheddar chips,8.88
456,Gorman kosher dill pickles,0.95
457,Vet School all-natural lettuce,9.52
458,Belltower grain-free bandages,10.75
459,Leader of the Pack cheese crackers,5.36
460,Sturgill's no sugar added ground thyme,11.09
461,Pack Pup gluten-free extra sharp cheddar cheese,11.25
462,Avent Ferry low cholesterol blue potato,0.39
463,Red and White cage free waffle cones,13.74
464,Engineering free range orange,13.01
465,1812 fresh waffle cones,4.74
466,Sturgill's basil leaves,3.46
467,Tuffy orange cake mix,4.29
468,Pack biscuit mix,8.48
469,Campus Corner grain-free sour cream and onion chips,1.42
470,Wolves Den canned carrots,9.82
471,Witherspoon cholesterol-free caesar salad kit,1.71
472,Heil's organic sour cream and cheddar chips,3.26
473,DH Hill tonic water,7.31
474,Witherspoon pumpkin pie spice,11.74
475,Engineering grits,8.87
476,Vet School cholesterol-free italian salad kit,5.78
477,Oval Drive cage free self-rising flour,14.5
478,Daniels ground nutmeg,2.12
479,Wolves Den mustard,4.99
480,Red and White chocolate ice cream,2.96
481,State low cholesterol unsalted butter,4.41
482,Fairgrounds fresh basmati rice,11.48
483,Centennial organic sweet potato,8.42
484,Engineering fat-free butter popcorn,10.76
485,Campus Corner coconut milk,11.86
486,Mr. Wuf's low-sodium canteloupe,1.98
487,Lake Raleigh jasmine rice,10.37
488,1812 lemon,6.71
489,Pack Pup organic hand soap,2.6
490,Brown's low cholesterol taco kit,13.24
491,Howler free range diet cola,5.22
492,Lake Raleigh granola bar,11.12
493,Gorman canned carrots,4.88
494,Fairgrounds mild taco sauce,2.9
495,Dan Allen sockeye salmon fillet,8.88
496,North Shore organic canned french cut green beans,13.28
497,Campus Corner cholesterol-free buttercream frosting,1.29
498,Engineering chocolate pudding ,2.02
499,Centennial non GMO peanuts,13.58
500,Sturgill's lactose-free grape jelly,11.96
501,Wolves Den sour cream and cheddar chips,13.25
502,Daniels low cholesterol deodorant,1.71
503,Leader of the Pack whole nutmeg,1.43
504,DH Hill butter popcorn,0.01
505,Daniels cashew butter,0.47
506,Mr. Wuf's chocolate chip cookies,8.19
507,Red and White chocolate pudding ,9.54
508,Dan Allen thousand island dressing,2.89
509,Howling Wolf low-sodium chocolate chip cookies,8.07
510,Engineering low-sodium canned creamed corn,12.14
511,Brown's low-sodium ground rosemary,10.59
512,Wolf Leader no MSG added carrot sticks,7.05
513,Witherspoon cage free plain potato chips,10.04
514,DH Hill hot dog chili,13.27
515,Engineering fresh tortellini,3.42
516,Mr. Wuf's low-sodium ground allspice,8.76
517,Pack Pup dijon mustard,9.51
518,Sturgill's no MSG added shallot,8.73
519,Gorman organic ground thyme,9.91
520,Pack Pup no sugar added orange frosting,6.97
521,Heil's caesar croutons,5.77
522,Jennings' floss,11.15
523,Brown's fat-free multigrain tortilla chips,8.38
524,Harrelson fresh dried lentils,4.87
525,Main Campus ground allspice,5.29
526,Pack vanilla ice cream,4.34
527,DH Hill free range whole peeled tomatoes,6.22
528,Fairgrounds lactose-free red onion,3.6
529,Howling Wolf no sugar added farfalle,1.47
530,Leader of the Pack oatmeal cookies,10.45
531,Wolf Leader multigrain sandwich bread,12.3
532,Red and White cage free cooked salad shrimp,6.83
533,Ms. Wuf's low cholesterol butterscotch pudding,2.48
534,Oval Drive low cholesterol pancake mix,11.95
535,Wolf Leader non GMO snack cake,6.65
536,Brown's chocolate ice cream,2.85
537,Engineering cage free whole peeled tomatoes,12.22
538,Howler no sugar added diet cola,10.84
539,Centennial fat-free chili powder,2.29
540,Wolves Den chocolate pudding ,3.15
541,Lake Raleigh dish soap,10.59
542,Wolfpack cornmeal,2.01
543,Belltower non GMO deli roast beef,12.65
544,Pullen Park mild taco sauce,7.41
545,Howler chicken breast,13.1
546,Stinson chili sauce,11.83
547,Wolfpack angel hair noodles,10.99
548,Gorman sour cream and onion chips,9.09
549,Witherspoon cooked jumbo shrimp,9.47
550,Daniels mayonnaise,13.34
551,Oval Drive paper utensils,12.93
552,Daniels jasmine rice,2.76
553,Centennial apple,9.84
554,Heckman's white rice,2.37
555,Talley laundry detergent,14.98
556,Harrelson grain-free paper towel,4.36
557,DH Hill basil,1.61
558,Red and White cholesterol-free deodorant,14.17
559,Avent Ferry cage free canned asparagus,12.31
560,Jennings' all-natural broccoli,10.22
561,Balik's fresh hazelnut spread,1.65
562,Stinson organic bacon,8.09
563,DH Hill cholesterol-free shredded wheat cereal,1.87
564,Poe's instant mashed red potatoes,11.1
565,Pack all-natural chocolate pudding,7.38
566,Western Blvd frozen pepperoni pizza,3.68
567,Gorman grape soda,7.54
568,Main Campus cholesterol-free syrup,4.18
569,Harrelson cholesterol-free whole cloves,14.98
570,Gorman grain-free ground chicken,11.23
571,Howling Wolf no MSG added pizza dough,12.27
572,Stinson non GMO pretzel sticks,2.51
573,Farmer's king salmon fillet,10.76
574,Reynold's gluten-free chicken tenderloins,11.68
575,Wolfpack lactose-free tortilla chips,6.82
576,Fairgrounds orange soda,4.73
577,DH Hill coconut cake mix,11.85
578,Pullen Park all-natural whole cloves,7.91
579,Withers whole turkey,1.63
580,State raw large shrimp,12.84
581,1812 organic canned asparagus,7.81
582,Howling Wolf enchilada sauce,11.26
583,Red and White all-natural ibuprofen,8.94
584,Howler low-sodium honey mustard,3.39
585,Dan Allen liquid bleach,3.11
586,Schmidt's tortilla chips,12.66
587,Ms. Wuf's gluten-free spicy taco seasoning,0.24
588,Thompkins chocolate cream cookies,2.23
589,Howling Wolf chocolate ice cream,7.68
590,Stinson raw large shrimp,5.97
591,North Shore cage free cabbage,1.2
592,Hillsborough horseradish,5.36
593,Tuffy cholesterol-free ground allspice,12.76
594,Poe's tomato and basil sauce,0.4
595,Western Blvd lettuce,12.79
596,Pullen Park spicy salsa,3.58
597,Avent Ferry cholesterol-free breadsticks,0.41
598,Pullen Park bandages,5.73
599,Pullen Park organic biscuit mix,11.54
600,Lake Raleigh deli chicken,9.05
601,Main Campus fresh multigrain bread,13.83
602,Dan Allen deli roast beef,13.5
603,State hand soap,6.56
604,Talley cholesterol-free basmati rice,4.59
605,Schmidt's cage free yellow onion,10.46
606,Hunt lactose-free banana,5.51
607,Wolf Leader free range red onion,1.98
608,Farmer's lactose-free watermelon,4.0
609,Harrelson whole cloves,9.16
610,Schmidt's orange soda,2.75
611,Leader of the Pack lactose-free whole chicken,7.4
612,Campus Corner all-natural french dressing,1.56
613,Red and White honey mustard,10.64
614,Western Blvd organic mozzerella cheese,6.14
615,Centennial fruit cups,1.29
616,Pack dijon mustard,9.08
617,Avent Ferry no MSG added laundry detergent,11.84
618,Talley fresh mild salsa,1.66
619,Wolf Leader cashew butter,5.18
620,Reynold's free range iced oatmeal cookies,4.97
621,Withers shredded carrots,3.0
622,Witherspoon red currant jelly,4.94
623,Centennial fat-free ground turkey,11.24
624,1812 lemon frosting,13.14
625,Lake Raleigh cage free macaroni and cheese with broccoli,6.04
626,King's non GMO ground rosemary,5.46
627,Thompkins no MSG added salsa verde,8.56
628,Pullen Park ginger,12.32
629,Avent Ferry lactose-free white bread,10.5
630,Wolves Den ground turkey,3.14
631,Thompkins cornmeal,15.0
632,Engineering whole black peppercorns,5.36
633,Harrelson non GMO shallot,0.5
634,Heckman's cholesterol-free cooked jumbo shrimp,3.49
635,Withers spaghetti noodles,3.49
636,Howling Wolf mouthwash,1.81
637,Red and White coconut cake mix,13.57
638,Harrelson ibuprofen,6.22
639,Fairgrounds ground basil,1.5
640,Wolf Leader no sugar added extra sharp cheddar cheese,4.08
641,Wolfpack orange cake mix,10.34
642,Pullen Park granola bar,14.38
643,Farmer's white onion,9.01
644,Belltower gluten-free carrot sticks,6.32
645,Western Blvd white bread,8.25
646,Howling Wolf low-sodium dried great northern beans,10.02
647,Harrelson orange,7.38
648,Brown's non GMO chicken breast,5.19
649,Withers diced tomatoes,2.45
650,Engineering cage free worcestershire sauce,3.42
651,Brown's bacon,13.73
652,Avent Ferry cholesterol-free sunflower seed butter,14.25
653,Wolfpack low-sodium ranch dressing,12.83
654,Brown's gluten-free chocolate cream cookies,0.27
655,Pullen Park caesar croutons,8.13
656,1812 english muffins,12.67
657,Main Campus shampoo,5.55
658,King's all-natural coconut cake mix,13.2
659,Lake Raleigh cabbage,12.0
660,Poe's shampoo,9.37
661,Fairgrounds apple,13.76
662,Heil's white sandwich bread,8.68
663,Campus Corner brown rice,8.62
664,Pack Pup gluten-free bandages,2.79
665,Wolves Den granola bar,5.17
666,Wolves Den low cholesterol butterscotch pudding,5.88
667,Howling Wolf bandages,14.25
668,Withers lactose-free tomato and basil sauce,12.25
669,Wolves Den low cholesterol kosher dill pickles,10.8
670,Centennial tonic water,11.96
671,Leader of the Pack frozen supreme pizza,6.5
672,Main Campus cola,13.38
673,Main Campus non GMO heavy cream,6.44
674,Thompkins turkey legs,8.73
675,Witherspoon raw medium shrimp,2.13
676,Pack canteloupe,0.89
677,Campus Corner ground rosemary,13.23
678,Tuffy low-sodium plain croutons,4.62
679,Poe's no MSG added peanuts,1.03
680,North Shore coleslaw kit,9.75
681,Belltower gluten-free butter popcorn,9.0
682,Vet School scallion,7.99
683,Witherspoon lactose-free canned potatoes,13.82
684,Centennial ground nutmeg,5.46
685,Daniels non GMO kosher pickle spears,4.3
686,Pullen Park beef roast,4.86
687,Harrelson low cholesterol spicy salsa,5.1
688,Dan Allen cholesterol-free french dressing,12.78
689,Witherspoon spicy taco seasoning,5.09
690,King's fat-free kosher dill pickles,2.93
691,Wolves Den organic honey mustard,6.82
692,State orange cake mix,11.47
