PRODUCT_CODE,DESCRIPTION,PRICE
12408,Daniels cage free diced tomatoes,6.75
2907,Thompkins organic sweet potato,12.74
1546,Reynold's mild taco sauce,2.5
13872,Heckman's eggs,13.88
5072,Heckman's dried lentils,6.28
10030,Centennial cage free mozzerella cheese,13.69
2782,Hunt dijon mustard,9.49
13849,Leader of the Pack grain-free white sandwich bread,0.13
6447,Howling Wolf fresh spicy brown mustard,7.96
945,Pullen Park low-sodium chili powder,11.03
4418,Mr. Wuf's low cholesterol banana,13.5
14110,Vet School low-sodium peach jam,13.52
7534,Withers tomato,3.69
6610,King's extra sharp cheddar cheese,11.6
9268,King's smoked sausage,4.98
21,Western Blvd basil leaves,2.59
12743,Wolfpack vanilla wafers,4.97
941,Wolf Leader dried lentils,14.84
7802,Ms. Wuf's cholesterol-free canteloupe,4.8
13597,Ms. Wuf's lemon frosting,3.81
8474,Pack Pup cholesterol-free whole peeled tomatoes,2.99
13681,North Shore sour cream and onion chips,5.41
8542,Balik's canned garden peas,3.6
7647,Reynold's yellow cake mix,14.08
12409,Wolfpack chocolate frosting,12.47
3066,Howler sockeye salmon fillet,10.65
6944,Wolf Leader no MSG added half and half,10.32
4821,Main Campus dried great northern beans,2.02
11819,Wolves Den paper towel,0.16
79,Centennial non GMO canned corn,13.07
16079,Ms. Wuf's organic spaghetti noodles,14.93
13229,Stinson baked beans,12.55
3071,Lake Raleigh okra,0.29
10817,Heil's canned garden peas,14.14
6514,Daniels iced oatmeal cookies,8.19
6459,1812 no sugar added whole nutmeg,6.44
8780,State no MSG added cookie butter,6.59
9443,Lake Raleigh low cholesterol lettuce,7.44
14869,Heckman's all-natural scallion,14.43
6457,Thompkins turkey wings,2.0
14578,Avent Ferry fresh salted butter,9.06
15651,Belltower deli ham,2.7
6358,Poe's fat-free carrot sticks,8.17
2168,Stinson chocolate cream cookies,8.35
3041,DH Hill granola bar,12.14
13336,Howling Wolf tomato,0.32
867,Reynold's angel hair noodles,2.86
9276,Belltower peach jam,14.11
14345,Withers instant mashed russet potatoes,0.68
3378,Heckman's free range whole peeled tomatoes,1.85
4140,Pullen Park fresh ice cream cones,7.86
1664,Withers all-natural heavy cream,3.56
1488,Wolves Den cholesterol-free buttercream frosting,4.44
15577,Sturgill's free range cheese popcorn,6.96
4478,Main Campus yellow onion,1.67
634,Poe's carrot,12.71
12478,Wolf Leader squash,9.22
2370,Gorman fat-free carrot sticks,2.48
2825,Pack dijon mustard,11.18
3689,Heckman's smoky bbq sauce,3.33
7129,Red and White heavy cream,1.02
5159,Farmer's cage free canned creamed corn,3.42
5948,Withers iodized salt,0.56
12396,North Shore tortilla chips,3.8
9406,Reynold's okra,0.23
4309,Schmidt's dish soap,6.59
6653,Poe's free range red onion,9.13
394,Jennings' no MSG added yellow cake mix,1.34
15549,Gorman banana,10.71
5427,Wolfpack seasoned croutons,6.36
16111,Witherspoon vanilla pudding,10.77
3282,King's lactose-free spicy salsa,9.25
13211,Ms. Wuf's beef roast,2.0
1789,Talley white bread,4.99
15926,Withers apple,11.19
8823,Hunt fat-free cauliflower,1.9
11273,Daniels organic cornmeal,5.46
1777,Mr. Wuf's fat-free canned green beans,5.61
12448,Belltower fresh grape jelly,9.11
7780,Stinson lime,12.16
5807,Witherspoon whole black peppercorns,3.94
11248,Wolves Den grape soda,5.15
16142,Engineering raw medium shrimp,0.54
11330,Wolfpack fat-free brown rice,4.08
9073,Daniels all-natural macaroni and 5 cheese,0.23
10306,Oval Drive white onion,9.16
6945,Wolfpack 8-inch tortilla,7.66
10111,Pullen Park chocolate bar,0.86
10540,Western Blvd instant mashed russet potatoes,3.84
11489,Fairgrounds cholesterol-free dinner rolls,8.9
6586,Brown's low cholesterol mozzerella cheese,7.51
11535,Oval Drive organic squash,6.0
11085,Fairgrounds low cholesterol white chocolate pudding,11.52
8572,Pack Pup organic orange soda,4.94
547,Harrelson fresh shredded wheat cereal,7.5
7890,Leader of the Pack fruity cereal,11.95
14695,Campus Corner ranch dressing,10.74
5046,Engineering french dressing,5.84
16060,Wolf Leader shampoo,8.28
9795,Oval Drive grain-free beef jerky,7.99
15916,Mr. Wuf's yellow onion,1.21
846,Wolves Den lactose-free basil leaves,9.59
270,Belltower free range orange soda,3.82
9499,State fresh pumpkin pie spice,1.16
10603,Dan Allen no MSG added sour cream and cheddar chips,10.78
9137,North Shore cooked jumbo shrimp,12.14
12872,Pack Pup lactose-free tomato and basil sauce,2.43
13520,Howling Wolf ground rosemary,6.09
16318,Talley saltine crackers,4.33
15140,DH Hill cheery-o cereal,14.67
995,Main Campus cholesterol-free enchilada sauce,13.57
988,Vet School ginger,9.35
3317,Talley fat-free 8-inch tortilla,6.82
11446,Hillsborough shampoo,4.92
933,Avent Ferry cage free spicy brown mustard,14.57
15814,Balik's low cholesterol cheese crackers,12.76
15224,Thompkins organic dried great northern beans,13.91
6467,Hunt no MSG added cookie cereal,3.89
1539,Witherspoon no sugar added vanilla frosting,5.89
13122,Ms. Wuf's almond butter,8.51
13463,Engineering white chocolate pudding,8.78
9041,Dan Allen ham hock,11.15
1420,Red and White 10-inch tortilla,14.85
3062,Campus Corner cookie dough,6.52
8958,Howling Wolf sweet pickle cubes,13.16
292,North Shore low cholesterol vanilla pudding,5.88
1673,Pullen Park fat-free dried navy beans,3.59
12316,Heckman's low cholesterol shampoo,11.15
6963,Schmidt's cholesterol-free ground pork,7.53
15304,Engineering cooked salad shrimp,7.65
14147,Fairgrounds blue potato,11.28
3447,Belltower taco shells,13.12
838,Fairgrounds coconut milk,4.07
8496,Thompkins gluten-free squash,5.91
4808,Jennings' grain-free lamb chop,4.44
13495,Fairgrounds plain croutons,2.27
14268,Tuffy non GMO butterscotch pudding,4.28
13576,Leader of the Pack no MSG added beef roast,12.02
13692,Talley low-sodium buttercream frosting,6.61
4660,Heil's jasmine rice,2.87
7816,Pack tilapia fillet,13.48
2368,Wolves Den shallot,2.98
4583,Wolves Den free range 6-inch tortilla,7.19
11960,Belltower peanut butter,9.15
11551,Lake Raleigh gluten-free canteloupe,9.82
7204,Tuffy cooked salad shrimp,6.86
9154,State iodized salt,8.94
9024,Belltower low-sodium worcestershire sauce,4.37
723,Heckman's orange soda,5.84
7734,Engineering cholesterol-free fruit cups,1.83
11444,DH Hill cage free cheery-o cereal,5.23
15099,Pack Pup gluten-free grape soda,0.61
7723,Belltower non GMO canned biscuits,1.23
1642,Dan Allen no sugar added deli roast beef,0.23
6561,Tuffy white sandwich bread,10.42
13157,Campus Corner honey bbq sauce,0.64
13861,Howler sour cream and cheddar chips,6.36
7515,North Shore fresh raw salad shrimp,0.03
7799,Oval Drive basmati rice,1.22
7389,Howler peach jam,14.55
12582,Ms. Wuf's angel hair noodles,6.42
5193,Vet School no sugar added chocolate frosting,6.57
1743,Fairgrounds cholesterol-free dijon mustard,5.43
7042,Belltower all-natural breadsticks,14.17
12638,Gorman no sugar added lemon,9.13
354,Brown's fresh dried navy beans,8.33
10286,Witherspoon vodka sauce,7.99
20,Hillsborough macaroni and 5 cheese,14.55
2002,Poe's non GMO canned asparagus,5.13
9054,Centennial saltine crackers,0.37
5000,Belltower fresh cheese popcorn,10.32
11532,Avent Ferry gluten-free ground allspice,13.29
5297,Heil's cholesterol-free dried great northern beans,10.66
2399,Western Blvd lemon cake mix,9.2
14675,Pullen Park butterscotch pudding,3.39
3850,Wolves Den cholesterol-free canned lima beans,6.2
8400,Heckman's canned lima beans,6.11
14322,Wolfpack raw salad shrimp,13.24
6694,Red and White canned green beans,9.86
2805,Wolves Den turkey legs,4.16
3377,Sturgill's fat-free vanilla frosting,10.87
9416,Hillsborough cage free white onion,8.93
2481,Fairgrounds grain-free multigrain tortilla chips,2.54
25,Centennial low cholesterol mustard,7.69
14932,Balik's fat-free self-rising flour,0.02
9152,Witherspoon tomato paste,12.29
16195,Heil's pork chops,6.33
7977,Mr. Wuf's sourdough bread,11.9
4922,Wolfpack non GMO sunflower seed butter,0.95
5111,1812 orange soda,13.69
7895,Leader of the Pack organic lime,4.33
13097,Pack Pup gluten-free chili powder,8.73
14518,Hunt low-sodium jasmine rice,13.36
8049,Heil's lactose-free russet potato,8.32
5883,Red and White cupcake liners,10.98
15968,Withers low-sodium italian dressing,14.35
7472,Ms. Wuf's paper utensils,6.96
1764,Heil's grain-free cookie butter,1.32
11903,Hillsborough no MSG added kosher dill pickles,10.97
9571,Stinson fresh fruity cereal,1.91
11040,Centennial deli roast beef,6.98
15743,Jennings' low-sodium 10-inch tortilla,0.83
9525,Vet School tortellini,10.03
11142,Oval Drive lactose-free rye bread,0.09
15472,Mr. Wuf's free range blue potato,0.26
7984,Dan Allen all-natural cauliflower,0.06
15228,Balik's no sugar added ham hock,3.53
9355,Tuffy cage free butterscotch pudding,7.28
6194,Lake Raleigh non GMO cottage cheese,4.05
8725,Howler frozen supreme pizza,10.22
5433,Campus Corner gluten-free red onion,11.75
8922,North Shore low cholesterol fruity cereal,0.72
12713,Western Blvd tonic water,11.76
13173,Daniels ginger,2.39
11522,State free range spicy brown mustard,3.61
12777,Engineering no MSG added granola bar,8.19
9343,DH Hill green chilis,14.96
6792,Engineering free range biscuit mix,7.09
11133,Engineering lactose-free toilet paper,14.94
5180,Western Blvd canned peas and carrots,12.62
13573,Heckman's cage free cottage cheese,4.84
1915,State all-natural sausage,0.91
5602,Leader of the Pack scallion,0.71
4896,Wolf Leader orange soda,8.3
6555,Schmidt's red potato,6.84
413,Reynold's fresh canned creamed corn,4.82
5388,Reynold's grain-free salsa verde,10.8
10433,Engineering gluten-free spicy taco sauce,0.49
10709,Oval Drive corn chips,6.5
8564,Heckman's toilet paper,10.11
6002,Pack tonic water,1.33
13924,Sturgill's fat-free dried navy beans,1.56
11776,Tuffy fat-free turkey legs,0.6
10201,State organic unsalted butter,14.17
15000,Howling Wolf fat-free deli roast beef,7.11
8872,Main Campus raw large shrimp,5.48
15790,Sturgill's spicy taco seasoning,12.46
12901,Daniels butterscotch pudding,2.45
10230,Mr. Wuf's cage free beef jerky,9.06
8793,Belltower chicken tenderloins,14.52
9587,Howler fresh apple,6.54
15495,Reynold's kiwi,3.11
2728,Fairgrounds beef roast,5.11
5792,Wolves Den sausage,11.13
6538,Hunt fat-free worcestershire sauce,1.44
11182,Wolf Leader peach jam,4.25
12783,Pack Pup paper towel,7.35
11486,Jennings' free range chocolate chip cookies,10.33
3114,Withers fat-free pizza dough,7.89
2852,Stinson canned lima beans,7.36
9272,Witherspoon cheery-o cereal,3.57
12719,Main Campus no sugar added macaroni and cheese,6.23
10518,Ms. Wuf's raw medium shrimp,8.53
9454,Fairgrounds cage free orange frosting,3.67
476,North Shore lime,8.62
15797,Pack grain-free macaroni and cheese with broccoli,8.18
15192,Pack no MSG added canned blackeyed peas,7.27
6787,North Shore gluten-free smoked turkey leg,4.48
2917,Withers thick-cut bacon,2.06
11749,Harrelson grain-free saltine crackers,2.29
2818,Schmidt's low cholesterol ranch dressing,14.6
13726,Tuffy all-natural pork roast,2.02
10809,Hunt smoky bbq sauce,11.16
12785,Ms. Wuf's organic jasmine rice,12.72
6072,Main Campus lettuce,13.92
37,Jennings' lactose-free aspirin,9.69
7257,Lake Raleigh gluten-free baked beans,3.64
1559,Belltower banana,10.24
7489,Leader of the Pack low cholesterol deli ham,9.12
6311,Poe's coconut milk,13.18
6525,Wolfpack deli chicken,6.3
2587,Witherspoon cinnamon toast cereal,12.25
1301,Centennial kosher pickle spears,1.35
94,North Shore organic raw jumbo shrimp,4.53
12526,Sturgill's grain-free canned chickpeas,2.86
3367,Pack Pup low-sodium spicy taco sauce,13.95
14196,Centennial grain-free beef roast,7.35
5157,Balik's no sugar added cinnamon toast cereal,10.82
7285,Howler fat-free all purpose flour,4.64
10977,Hillsborough pancake mix,9.64
10830,King's cholesterol-free lite soy sauce,11.74
1164,King's ketchup,12.16
8060,Red and White canteloupe,13.56
16249,Hillsborough brown rice,4.75
12787,Vet School jasmine rice,2.62
4325,Talley non GMO kiwi,5.59
9817,Fairgrounds organic kosher dill pickles,2.92
2568,Engineering no sugar added chocolate cream cookies,13.23
4781,Leader of the Pack cauliflower,0.34
9476,Reynold's cholesterol-free liquid bleach,7.01
12969,Schmidt's 6-inch tortilla,9.18
109,Vet School applesauce,13.26
12097,Oval Drive canned biscuits,6.93
2452,Avent Ferry cage free dried lentils,2.29
15003,Daniels applesauce,8.88
7004,Farmer's cage free ground nutmeg,7.63
1392,Brown's non GMO chocolate pudding,7.54
1119,Belltower no MSG added dijon mustard,11.87
15901,Avent Ferry gluten-free yellow cake mix,7.25
10171,Leader of the Pack low cholesterol deli roast beef,4.6
5701,Mr. Wuf's lactose-free cooked medium shrimp,7.75
8695,Hillsborough fig preserves,6.11
10898,Ms. Wuf's low-sodium paper towel,1.24
13442,Avent Ferry beef roast,8.65
11792,Heckman's no MSG added cooked jumbo shrimp,6.38
4164,Withers lactose-free yellow onion,2.26
491,Pullen Park low-sodium canned blackeyed peas,3.79
5724,Engineering raw salad shrimp,5.27
10378,Thompkins no sugar added chocolate pudding,13.35
10453,Farmer's fat-free peanut butter crackers,4.97
12906,North Shore carrot,11.81
822,Howling Wolf low-sodium canned chickpeas,8.67
3639,Engineering all purpose flour,14.08
13367,Main Campus grape jelly,12.5
9594,Farmer's low-sodium dijon mustard,7.22
9375,Balik's cholesterol-free bandages,5.7
1812,Centennial chocolate bar,5.98
6076,Main Campus cholesterol-free mild taco sauce,2.6
962,Schmidt's organic canned chickpeas,11.01
7319,Avent Ferry grain-free thyme,5.49
7138,North Shore tortellini,8.78
7652,Wolfpack no MSG added white sandwich bread,12.3
13783,Wolves Den kosher dill pickles,7.75
12220,Ms. Wuf's ground beef,13.44
10325,Pullen Park canned blackeyed peas,12.05
13085,1812 tortellini,0.06
1655,Vet School lactose-free 10-inch tortilla,6.84
12525,Howler low cholesterol lemonade,11.41
5467,Avent Ferry plain croutons,12.69
5027,Tuffy butter popcorn,7.37
2608,Campus Corner low-sodium canned peas and carrots,10.55
12541,Harrelson non GMO jalapeno pepper,14.38
7412,Heckman's low-sodium seltzer water,0.38
2091,Wolfpack thyme,12.3
5012,DH Hill cholesterol-free angel hair noodles,9.87
6096,Pack low cholesterol bell pepper,5.82
6739,Reynold's gluten-free peanut butter and jelly,8.98
7616,Withers organic peanut butter,7.33
4790,Engineering orange marmalade,3.09
12296,Centennial low cholesterol kiwi,2.53
9988,Harrelson lemon cake mix,6.44
44,Poe's ranch dressing,3.22
5755,Engineering no sugar added shallot,13.28
8415,Howler low cholesterol mozzerella cheese,14.38
14889,Stinson low cholesterol sunflower seed butter,3.4
11394,Reynold's lactose-free whole black peppercorns,8.44
3306,Poe's bacon,0.41
1319,Poe's cooked large shrimp,14.85
14616,Witherspoon biscuit mix,3.15
14273,Hillsborough lemonade,9.66
184,Lake Raleigh orange marmalade,3.93
2996,Belltower instant mashed russet potatoes,5.3
5559,Red and White mayonnaise,8.42
8042,Wolves Den rye bread,9.89
7761,DH Hill organic cabbage,3.83
8599,Schmidt's smoked sausage,10.27
13049,Hunt lactose-free lime,7.8
13952,Howler carrot,8.64
9967,Pullen Park low cholesterol italian salad kit,2.61
13828,Leader of the Pack breadsticks,1.18
2412,Hunt french dressing,12.42
9431,Engineering lactose-free pineapple,12.58
15018,Howler cholesterol-free saltine crackers,12.94
12232,North Shore pretzels,5.31
11461,Withers lemon,10.05
9033,Talley all-natural cola,2.54
1478,Wolves Den sour cream and onion chips,9.34
7352,Avent Ferry no MSG added tonic water,9.89
10742,1812 caesar salad kit,0.36
10419,Withers low-sodium deodorant,0.43
5421,Pullen Park all-natural deli turkey,4.55
2212,Farmer's thyme,12.64
7207,Lake Raleigh canned carrots,2.62
13384,Pack low-sodium frozen supreme pizza,14.84
5541,King's low cholesterol cornmeal,7.38
12982,Wolf Leader low cholesterol caesar salad kit,6.29
10756,Pullen Park cholesterol-free lime,9.94
10698,Red and White cholesterol-free canned garden peas,6.25
3868,DH Hill fresh lamb chop,0.26
13793,Vet School turkey legs,11.77
4701,Tuffy grain-free chili powder,3.16
9356,Heckman's cholesterol-free ricotta cheese,11.84
49,Farmer's gluten-free lemon frosting,4.9
2563,Talley bacon,12.46
12155,Oval Drive fat-free ricotta cheese,9.5
11117,Hillsborough saltine crackers,4.93
9625,Wolfpack no sugar added raw salad shrimp,0.22
213,Witherspoon low-sodium cheese popcorn,11.98
4769,Withers organic shallot,11.4
8430,Belltower low-sodium mustard,7.65
9201,Withers all-natural cinnamon toast cereal,8.38
15757,Howler non GMO shallot,11.55
10353,Brown's seasoned croutons,8.55
9020,Hunt gluten-free pretzel sticks,13.44
6128,Stinson black pepper,1.24
15967,Wolfpack cheery-o cereal,8.42
6191,Thompkins scallion,4.04
13311,Mr. Wuf's diced tomatoes,0.34
3037,Vet School canned asparagus,8.5
5011,Dan Allen peanut butter and jelly,3.49
14674,Withers orange soda,6.84
8376,Main Campus no sugar added honey mustard,11.57
3399,Hunt grain-free whole chicken,11.01
6705,Pack chili sauce,11.13
10294,Witherspoon basil leaves,0.46
7527,King's chocolate cream cookies,14.88
10161,Thompkins worcestershire sauce,4.02
1416,Heckman's chicken thigh,11.59
778,Western Blvd brown rice,7.5
5479,Red and White dried lima beans,12.52
13663,Belltower smoky bbq sauce,1.48
2792,Pullen Park fresh canned lima beans,14.79
579,Fairgrounds low-sodium chocolate pudding,2.54
1727,Withers canned green beans,1.66
12873,Dan Allen no MSG added peanut butter and jelly,9.49
14395,Stinson rosemary leaves,10.59
3663,Heil's canned mystery meat,11.2
12255,Farmer's ground beef,6.53
