PRODUCT_CODE,DESCRIPTION,PRICE
460,Sturgill's no sugar added ground thyme,11.09
258,Vet School organic vanilla frosting,14.3
173,Hunt instant mashed russet potatoes,13.54
443,Pack gluten-free tomato puree,0.42
978,1812 low cholesterol cashew butter,0.99
857,Howling Wolf mouthwash,13.64
270,Harrelson cinnamon toast cereal,0.86
981,Fairgrounds green chilis,10.33
145,Oval Drive liquid bleach,7.18
1022,Engineering all-natural yogurt,6.73
317,Wolfpack fresh spicy salsa,12.92
492,Lake Raleigh granola bar,11.12
275,Fairgrounds all-natural ground allspice,6.61
704,Lake Raleigh grain-free white onion,13.26
992,Wolf Leader low cholesterol shredded wheat cereal,11.15
806,Sturgill's turkey wings,11.17
589,Howling Wolf chocolate ice cream,7.68
890,Withers peanut butter crackers,14.76
507,Red and White chocolate pudding ,9.54
28,State cholesterol-free self-rising flour,10.78
266,Pack Pup fresh hazelnut spread,0.29
999,Daniels ketchup,10.21
43,Jennings' buttercream frosting,4.88
154,Stinson chocolate bar,12.15
34,Oval Drive cholesterol-free soy sauce,4.93
741,Reynold's peanuts,6.92
720,Howler yogurt,4.64
774,Vet School free range chocolate bar,7.34
881,King's whole chicken,8.68
997,Hillsborough grape jelly,9.03
118,Hillsborough lactose-free applesauce,13.36
246,North Shore tomato sauce,5.26
987,Farmer's cooked medium shrimp,0.23
144,1812 saltine crackers,0.21
677,Campus Corner ground rosemary,13.23
874,Leader of the Pack deodorant,2.41
59,Belltower fresh black pepper,8.5
1013,Western Blvd organic coconut milk,9.11
551,Oval Drive paper utensils,12.93
16,Oval Drive lactose-free canned garden peas,12.24
663,Campus Corner brown rice,8.62
692,State orange cake mix,11.47
627,Thompkins no MSG added salsa verde,8.56
370,Hillsborough fresh shredded carrots,5.3
487,Lake Raleigh jasmine rice,10.37
399,Heckman's gluten-free coleslaw kit,1.56
1021,Oval Drive lactose-free fruity cereal,10.2
815,King's cookie dough,13.58
524,Harrelson fresh dried lentils,4.87
621,Withers shredded carrots,3.0
683,Witherspoon lactose-free canned potatoes,13.82
32,Farmer's white chocolate pudding,14.79
485,Campus Corner coconut milk,11.86
188,Thompkins squash,0.31
321,Tuffy all-natural all purpose flour,9.52
206,State no sugar added oatmeal cookies,7.77
397,Sturgill's non GMO hot dog chili,9.37
193,Withers free range marinara sauce,13.46
354,Wolfpack fresh grits,7.51
146,Hunt cholesterol-free cilantro,4.41
851,Withers no MSG added chili sauce,13.63
199,Hillsborough gluten-free peanut butter and jelly,5.95
141,Wolves Den liquid bleach,12.4
636,Howling Wolf mouthwash,1.81
54,Howling Wolf fat-free peanuts,13.12
362,Hunt fat-free pork chops,6.65
557,DH Hill basil,1.61
129,Daniels salted butter,1.0
763,Heil's non GMO salsa verde,4.52
202,Harrelson low cholesterol mild taco seasoning,11.03
907,Talley toothpaste,1.01
675,Witherspoon raw medium shrimp,2.13
592,Hillsborough horseradish,5.36
630,Wolves Den ground turkey,3.14
580,State raw large shrimp,12.84
552,Daniels jasmine rice,2.76
58,Hillsborough cage free cocktail sauce,9.93
535,Wolf Leader non GMO snack cake,6.65
22,Jennings' garlic powder,2.1
555,Talley laundry detergent,14.98
504,DH Hill butter popcorn,0.01
596,Pullen Park spicy salsa,3.58
96,Pullen Park farfalle,3.77
244,Talley fresh tomato and basil sauce,6.19
576,Fairgrounds orange soda,4.73
190,Heil's no MSG added lemon cake mix,14.21
358,Belltower granola bar,9.65
241,Howler spicy taco seasoning,1.26
367,Balik's cooked large shrimp,12.93
94,Pack ibuprofen,14.72
956,Red and White low-sodium pork chops,10.05
940,Farmer's hot dog chili,11.62
712,State lactose-free sour cream and cheddar chips,7.48
9,Harrelson thousand island dressing,2.05
357,State thousand island dressing,7.4
714,Centennial low cholesterol lettuce,1.18
673,Main Campus non GMO heavy cream,6.44
40,Jennings' fruity cereal,3.8
594,Poe's tomato and basil sauce,0.4
544,Pullen Park mild taco sauce,7.41
578,Pullen Park all-natural whole cloves,7.91
724,Leader of the Pack gluten-free grits,12.34
808,Engineering cilantro,11.21
701,Balik's mozzerella cheese,0.99
269,Main Campus plain croutons,7.44
400,1812 yukon gold potato,0.91
606,Hunt lactose-free banana,5.51
468,Pack biscuit mix,8.48
959,Leader of the Pack kosher pickle spears,3.8
941,Leader of the Pack grain-free canned biscuits,14.97
222,Stinson fresh dried great northern beans,13.47
767,State dish soap,6.91
360,North Shore syrup,2.7
80,Wolves Den no MSG added waffle cones,1.12
250,Tuffy russet potato,10.96
647,Harrelson orange,7.38
577,DH Hill coconut cake mix,11.85
878,Leader of the Pack coleslaw kit,7.74
197,Howling Wolf low cholesterol horseradish,12.38
85,Sturgill's shredded wheat cereal,14.91
540,Wolves Den chocolate pudding ,3.15
108,1812 fresh almond butter,1.04
812,Belltower free range tomato paste,10.94
401,Ms. Wuf's all-natural sharp cheddar cheese,13.15
217,Pullen Park pumpkin pie spice,0.07
267,Mr. Wuf's cage free chocolate pudding,7.52
198,Fairgrounds whole turkey,2.12
754,Campus Corner white bread,6.43
575,Wolfpack lactose-free tortilla chips,6.82
804,State shampoo,14.67
177,DH Hill smoked turkey wing,0.45
965,Talley raw jumbo shrimp,12.61
951,King's sweet potato,12.89
792,Reynold's low cholesterol cooked large shrimp,10.35
748,Belltower fresh white rice,8.31
490,Brown's low cholesterol taco kit,13.24
964,Heil's mustard,10.23
591,North Shore cage free cabbage,1.2
38,Reynold's caesar croutons,4.34
181,State low cholesterol scallion,4.59
948,Centennial gluten-free caesar salad kit,6.02
100,Stinson fat-free vanilla wafers,6.68
539,Centennial fat-free chili powder,2.29
626,King's non GMO ground rosemary,5.46
864,Harrelson plain croutons,8.24
521,Heil's caesar croutons,5.77
649,Withers diced tomatoes,2.45
625,Lake Raleigh cage free macaroni and cheese with broccoli,6.04
653,Wolfpack low-sodium ranch dressing,12.83
201,Howling Wolf cashew butter,2.82
813,Heil's breadsticks,5.09
520,Pack Pup no sugar added orange frosting,6.97
558,Red and White cholesterol-free deodorant,14.17
990,Leader of the Pack raw jumbo shrimp,10.68
1016,Jennings' snack cake,9.92
427,Jennings' lactose-free ground cloves,6.99
877,Gorman lactose-free tomato puree,13.46
285,Leader of the Pack fresh heavy cream,5.97
2,Main Campus cage free peanut butter,6.81
584,Howler low-sodium honey mustard,3.39
364,Dan Allen low cholesterol cooked salad shrimp,11.16
101,Talley low cholesterol smoked sausage,9.8
31,Western Blvd dried lima beans,14.59
446,Red and White fresh ketchup,11.48
195,DH Hill all-natural ginger,11.02
733,Pack Pup applesauce,9.52
668,Withers lactose-free tomato and basil sauce,12.25
727,Witherspoon tonic water,2.16
661,Fairgrounds apple,13.76
489,Pack Pup organic hand soap,2.6
331,Pack Pup deli chicken,8.28
873,Leader of the Pack cage free canteloupe,2.9
826,Jennings' fresh mild taco seasoning,3.76
945,Withers whole nutmeg,0.34
162,Reynold's iced oatmeal cookies,13.32
508,Dan Allen thousand island dressing,2.89
290,Farmer's no sugar added hot dog chili,2.95
21,Stinson corn chips,3.81
983,Red and White biscuit mix,14.28
68,Howling Wolf organic lite soy sauce,10.2
590,Stinson raw large shrimp,5.97
1005,Howling Wolf gluten-free paper towel,13.24
185,Poe's low cholesterol cornmeal,5.4
919,Ms. Wuf's organic okra,14.28
70,Lake Raleigh no MSG added tomato sauce,14.65
169,Pack no MSG added seltzer water,4.81
1007,Heckman's grain-free liquid bleach,13.21
163,North Shore ground rosemary,6.05
287,North Shore no sugar added salted butter,14.63
315,Jennings' ground mustard,8.71
260,Hillsborough self-rising flour,12.63
782,DH Hill honey bbq sauce,8.99
347,Ms. Wuf's fresh turkey legs,0.06
887,Engineering dijon mustard,3.18
57,Farmer's mayonnaise,7.9
814,King's tomato sauce,11.22
1024,Lake Raleigh extra sharp cheddar cheese,12.13
631,Thompkins cornmeal,15.0
243,Howler chocolate bar,10.55
511,Brown's low-sodium ground rosemary,10.59
178,Pullen Park no MSG added cheese crackers,6.86
938,Pack no MSG added brown rice,6.21
778,Sturgill's toilet paper,3.43
773,Ms. Wuf's free range coleslaw kit,4.55
37,Vet School free range apple,2.98
116,Hillsborough applesauce,2.89
455,Harrelson sour cream and cheddar chips,8.88
183,North Shore broccoli,2.72
847,Talley shredded wheat cereal,8.9
646,Howling Wolf low-sodium dried great northern beans,10.02
419,Hillsborough unsalted butter,0.7
921,Tuffy fat-free carrot,11.29
409,Ms. Wuf's canned garden peas,1.11
371,Hillsborough jalapeno pepper,2.5
585,Dan Allen liquid bleach,3.11
817,Reynold's salted butter,5.38
901,State caesar salad kit,12.99
472,Heil's organic sour cream and cheddar chips,3.26
61,Wolves Den canned potatoes,3.42
128,Mr. Wuf's no MSG added tomato paste,13.75
787,Talley iced oatmeal cookies,3.85
322,1812 gluten-free canned corn,8.53
52,Red and White king salmon fillet,0.39
5,Wolf Leader thousand island dressing,14.4
757,Avent Ferry non GMO 6-inch tortilla,13.63
852,Wolfpack no sugar added pork roast,10.04
756,Balik's whole cloves,13.68
191,Reynold's cage free raw jumbo shrimp,7.75
798,Thompkins cage free yellow onion,6.25
871,Reynold's low cholesterol canned asparagus,3.57
638,Harrelson ibuprofen,6.22
744,Hunt smoked sausage,7.35
458,Belltower grain-free bandages,10.75
454,Schmidt's low cholesterol green chilis,3.03
969,King's tomato paste,2.6
525,Main Campus ground allspice,5.29
708,Campus Corner diet cola,8.94
681,Belltower gluten-free butter popcorn,9.0
453,Fairgrounds lemonade,6.23
1009,King's heavy cream,13.95
547,Wolfpack angel hair noodles,10.99
617,Avent Ferry no MSG added laundry detergent,11.84
846,Stinson gluten-free sour cream,6.99
538,Howler no sugar added diet cola,10.84
459,Leader of the Pack cheese crackers,5.36
480,Red and White chocolate ice cream,2.96
620,Reynold's free range iced oatmeal cookies,4.97
140,1812 canned asparagus,5.03
615,Centennial fruit cups,1.29
158,Vet School no MSG added beef roast,3.56
785,Wolves Den chocolate cake mix,1.17
904,DH Hill low cholesterol cola,5.3
672,Main Campus cola,13.38
980,Stinson caesar croutons,1.67
917,DH Hill all-natural cooked large shrimp,12.23
160,Belltower gluten-free canned potatoes,8.65
252,Wolfpack grain-free shredded wheat cereal,14.48
527,DH Hill free range whole peeled tomatoes,6.22
359,Harrelson ketchup,2.15
71,Balik's low-sodium 6-inch tortilla,1.28
385,DH Hill cage free ricotta cheese,2.11
470,Wolves Den canned carrots,9.82
136,Mr. Wuf's fat-free oatmeal cookies,11.44
481,State low cholesterol unsalted butter,4.41
522,Jennings' floss,11.15
529,Howling Wolf no sugar added farfalle,1.47
771,Ms. Wuf's low cholesterol salsa verde,13.64
484,Engineering fat-free butter popcorn,10.76
786,Red and White yellow onion,3.61
705,Engineering fat-free ground thyme,3.72
414,Heckman's grain-free hand soap,10.42
438,Poe's free range canned chickpeas,0.32
200,Howling Wolf free range vanilla wafers,4.03
710,Withers italian salad kit,12.33
184,Pullen Park hand soap,2.68
55,Hillsborough organic worcestershire sauce,3.73
879,Gorman no sugar added sour cream,4.6
384,Hillsborough unsalted butter,2.83
4,Hillsborough no MSG added corn chips,4.47
86,Hunt low-sodium tomato puree,13.47
491,Howler free range diet cola,5.22
6,Balik's grape soda,9.58
699,Poe's deodorant,1.3
93,Howler organic whole chicken,9.34
730,Schmidt's cholesterol-free iced oatmeal cookies,5.02
958,Wolfpack organic ground mustard,7.2
862,Sturgill's heavy cream,8.55
333,Talley lamb chop,4.89
807,1812 raw medium shrimp,6.24
143,Balik's diet cola,8.98
528,Fairgrounds lactose-free red onion,3.6
90,Oval Drive cage free raw medium shrimp,13.59
194,Ms. Wuf's gluten-free smoked sausage,11.07
933,Heckman's canned lima beans,1.01
109,Harrelson organic honey bbq sauce,5.74
447,Talley no MSG added peanuts,3.2
800,Red and White no sugar added tomato,6.65
858,Wolves Den frozen meat pizza,13.78
676,Pack canteloupe,0.89
392,Engineering no MSG added chocolate frosting,5.1
931,Pullen Park no MSG added extra sharp cheddar cheese,10.57
836,Stinson white rice,12.02
777,Poe's canteloupe,10.49
233,Fairgrounds grain-free biscuit mix,12.71
44,Campus Corner ground beef,12.1
376,Talley tortellini,1.4
308,Campus Corner fat-free cheese popcorn,11.81
839,Jennings' russet potato,10.85
320,Poe's toilet paper,3.83
189,Hunt shredded wheat cereal,6.96
303,Belltower mild cheddar cheese,5.44
1018,Western Blvd cooked large shrimp,7.83
33,Balik's gluten-free tomato,12.94
534,Oval Drive low cholesterol pancake mix,11.95
947,Talley non GMO jalapeno pepper,14.15
