PRODUCT_CODE,DESCRIPTION,PRICE
116,Pullen Park raw medium shrimp,7.32
117,Engineering no sugar added angel hair noodles,3.47
118,Red and White gluten-free smoky bbq sauce,13.48
119,Withers white onion,13.23
120,Gorman ground turkey,5.84
121,Farmer's gluten-free ground nutmeg,13.36
122,Pullen Park non GMO whole turkey,8.83
123,Harrelson red onion,7.58
124,Talley pork chops,6.09
125,Hillsborough organic chocolate ice cream,8.74
126,Reynold's non GMO peanut butter,11.79
127,Harrelson deli roast beef,12.13
128,1812 low cholesterol smoky bbq sauce,14.75
129,Daniels deli turkey,12.41
130,Wolf Leader diet cola,7.95
131,King's fruit cups,4.4
132,Dan Allen cholesterol-free seasoned croutons,0.03
133,Farmer's jasmine rice,1.33
134,Farmer's organic applesauce,10.48
135,Sturgill's kosher dill pickles,1.52
136,Lake Raleigh ground basil,4.5
137,Harrelson non GMO tomato,13.98
138,Heil's organic cocktail sauce,11.84
139,Fairgrounds free range bread flour,5.35
140,Gorman free range carrot,3.48
141,Jennings' whole peeled tomatoes,7.72
142,Pack orange marmalade,11.89
143,Belltower lemon cake mix,0.78
144,Red and White turkey breast,14.35
145,Vet School grits,12.13
146,Tuffy cage free basil leaves,13.01
147,Main Campus no MSG added chocolate chip cookies,14.96
148,Vet School shallot,10.3
149,Howling Wolf free range orange,3.27
150,Wolves Den fresh toothbrush,6.57
151,Farmer's taco shells,1.99
152,Centennial whole chicken,7.82
153,North Shore farfalle,8.66
154,Avent Ferry fresh ground cloves,11.57
155,Stinson organic tortilla chips,7.81
156,Oval Drive sourdough bread,1.12
157,Witherspoon canned lima beans,14.84
158,Mr. Wuf's apple jelly,4.84
159,Sturgill's chili sauce,1.53
160,Western Blvd cage free cookie butter,9.05
161,Ms. Wuf's non GMO bell pepper,13.76
162,Heckman's all-natural pineapple,10.78
163,Balik's vanilla pudding,9.1
164,Stinson no sugar added carrot sticks,14.14
165,Fairgrounds spaghetti noodles,11.78
166,Howler fat-free tortellini,13.97
167,Heil's kosher dill pickles,12.33
168,State low-sodium mild cheddar cheese,3.25
169,1812 almond butter,0.61
170,Oval Drive lactose-free pork chops,14.47
171,Engineering free range orange frosting,8.74
172,Pack fresh macaroni and cheese,8.44
173,Avent Ferry deli roast beef,13.21
174,Thompkins cholesterol-free spaghetti noodles,1.82
175,Wolf Leader gluten-free cookie dough,4.64
176,Balik's organic iodized salt,5.47
177,Hunt bacon,5.33
178,King's low cholesterol cheese crackers,6.65
179,Western Blvd fresh ketchup,10.2
180,Reynold's canned creamed corn,6.04
181,Wolves Den free range sourdough bread,1.54
182,Tuffy sourdough bread,3.34
183,Belltower plain potato chips,3.9
184,Avent Ferry cholesterol-free basil,14.66
185,Witherspoon dried great northern beans,4.14
186,Pullen Park smoked ham hock,8.79
187,Howler thick-cut bacon,6.05
188,Campus Corner fat-free jasmine rice,6.37
189,Mr. Wuf's taco shells,4.76
190,1812 tomato paste,2.41
191,Pullen Park fat-free italian dressing,1.96
192,Tuffy apple jelly,12.06
193,Hillsborough enchilada sauce,10.81
194,Engineering orange marmalade,9.24
195,Main Campus lactose-free deodorant,3.4
196,Wolfpack all-natural turkey breast,9.82
197,Main Campus fresh vanilla wafers,4.79
198,Balik's low cholesterol squash,0.79
199,Mr. Wuf's gluten-free canned peas and carrots,7.26
200,Ms. Wuf's rosemary leaves,8.04
201,Red and White all-natural cauliflower,10.72
202,Heckman's mild taco sauce,9.44
203,Western Blvd gluten-free garlic powder,13.83
204,Pack Pup fat-free ground cloves,10.36
205,Hillsborough low-sodium ground turkey,7.2
206,1812 yellow onion,3.85
207,Pack Pup grain-free bandages,14.31
208,Witherspoon grain-free applesauce,12.92
209,Wolves Den lactose-free dinner rolls,9.11
210,Engineering gluten-free cauliflower,9.97
211,Engineering cage free mild taco sauce,9.79
212,Harrelson cage free deli roast beef,5.42
213,Fairgrounds baked beans,8.3
214,Centennial hazelnut spread,7.89
215,Hillsborough basil,11.83
216,Hillsborough cholesterol-free canned peas and carrots,12.88
217,Farmer's non GMO salted butter,4.16
218,North Shore vanilla ice cream,3.64
219,Heckman's yellow cake mix,14.74
220,Jennings' fat-free canned potatoes,5.65
221,Tuffy honey bbq sauce,3.38
222,Schmidt's low cholesterol seasoned croutons,14.3
223,Fairgrounds cooked medium shrimp,7.92
224,DH Hill rye bread,4.61
225,Belltower fresh hot dog chili,7.6
226,Fairgrounds cookie dough,6.47
227,Fairgrounds almond butter,1.69
228,Withers ground thyme,14.73
229,Main Campus cholesterol-free bell pepper,4.44
230,Pack Pup cola,3.73
231,Heil's all-natural almond butter,11.58
232,Campus Corner multigrain sandwich bread,5.15
233,Daniels floss,3.34
234,Pullen Park fat-free russet potato,3.64
235,DH Hill gluten-free sunflower seed butter,13.56
236,Leader of the Pack cage free 8-inch tortilla,0.71
237,Jennings' fat-free rye bread,6.1
238,Oval Drive coconut milk,12.16
239,Howler bread flour,6.82
240,Wolves Den fat-free sour cream,7.0
241,Withers cottage cheese,0.72
242,Gorman cage free garlic powder,8.77
243,Wolves Den grain-free orange frosting,5.58
244,State 10-inch tortilla,5.25
245,Tuffy cheddar cheese,6.4
246,Ms. Wuf's no MSG added ground basil,12.77
247,Vet School free range lamb chop,9.59
248,Witherspoon grain-free dried lentils,8.62
249,King's ground mustard,4.6
250,Witherspoon onion powder,11.2
251,Tuffy shallot,14.65
252,Thompkins macaroni and cheese,8.46
253,Vet School sour cream and onion chips,10.91
254,Tuffy shampoo,9.61
255,Balik's low-sodium thick-cut bacon,3.18
256,Jennings' non GMO mayonnaise,3.58
257,King's dinner rolls,2.86
258,Heil's pizza dough,12.82
259,Poe's chocolate frosting,2.42
260,Wolves Den hazelnut spread,2.23
261,Ms. Wuf's low cholesterol spicy brown mustard,6.63
262,Dan Allen butter crackers,4.77
263,Red and White lettuce,12.94
264,Thompkins scallion,12.5
265,Leader of the Pack white sandwich bread,12.03
266,Heil's cholesterol-free pretzels,3.05
267,Tuffy lactose-free angel hair noodles,11.14
268,North Shore mozzerella cheese,13.37
269,Fairgrounds 6-inch tortilla,7.26
270,Heckman's cage free chocolate ice cream,3.75
271,DH Hill grain-free mozzerella cheese,14.03
272,Wolf Leader sour cream and cheddar chips,1.97
273,Wolfpack ground pork,14.46
274,Reynold's free range tomato sauce,0.21
275,Western Blvd chili powder,2.51
276,Stinson sour cream and cheddar chips,10.02
277,Howling Wolf chocolate pudding ,8.43
278,Pack Pup pork tenderloin,5.17
279,Witherspoon cage free cookie dough,14.75
280,Heckman's beef roast,10.51
281,Ms. Wuf's canned french cut green beans,6.1
282,Belltower ground nutmeg,10.96
283,Heil's taco kit,13.89
284,Sturgill's red onion,8.45
285,Poe's grain-free toilet paper,3.19
286,DH Hill laundry detergent,4.01
287,Daniels gluten-free onion powder,0.51
288,Leader of the Pack free range plain croutons,9.5
289,King's watermelon,6.25
290,Leader of the Pack ground rosemary,12.97
291,Heckman's orange cake mix,2.36
292,State cholesterol-free coleslaw kit,14.22
293,Wolfpack dried lentils,11.93
294,Stinson fresh sour cream and cheddar chips,11.63
295,Vet School fresh dried lima beans,14.98
296,Wolf Leader lite soy sauce,10.54
297,Howler sweet pickle cubes,1.92
298,Balik's lamb chop,12.02
299,Leader of the Pack caesar croutons,5.96
300,Gorman gluten-free spicy taco seasoning,8.4
301,Main Campus frozen meat pizza,2.93
302,Avent Ferry non GMO dijon mustard,1.87
303,Heil's free range grape jelly,8.44
304,Howling Wolf ground basil,0.0
305,Belltower no sugar added frozen supreme pizza,2.84
306,King's scallion,6.24
307,Thompkins organic mild cheddar cheese,11.46
308,Pack Pup cauliflower,3.18
309,Campus Corner no sugar added orange,0.7
310,Reynold's low cholesterol coconut milk,7.47
311,Thompkins grain-free peanuts,8.25
312,Talley ground thyme,12.44
313,Ms. Wuf's spicy salsa,5.44
314,Pullen Park free range english muffins,3.84
315,Red and White fat-free kosher dill pickles,7.83
316,Howler canned biscuits,6.46
317,Brown's ricotta cheese,14.92
318,Howler lime,14.58
319,Dan Allen black pepper,9.58
320,Howling Wolf canned potatoes,8.89
321,Wolves Den gluten-free oatmeal cookies,3.89
322,Heckman's non GMO cottage cheese,2.0
323,Red and White sharp cheddar cheese,6.21
324,Western Blvd all purpose flour,2.56
325,Vet School tomato puree,12.85
326,Wolf Leader cage free self-rising flour,3.93
327,Pullen Park all-natural squash,10.66
328,Howler non GMO caesar croutons,10.46
329,Wolves Den cookie butter,3.76
330,Heckman's non GMO mouthwash,2.1
331,King's coconut milk,9.7
332,Pullen Park no MSG added scallion,1.22
333,Jennings' taco shells,7.65
334,Heckman's yellow onion,13.55
335,Western Blvd fresh cornmeal,8.23
336,Balik's iodized salt,5.69
337,DH Hill lactose-free biscuit mix,2.95
338,State marinara sauce,1.04
339,Wolves Den no sugar added macaroni and cheese,12.51
340,Centennial yukon gold potato,13.48
341,Harrelson grain-free red onion,0.51
342,Brown's lactose-free green chilis,12.29
343,Reynold's green chilis,2.34
344,North Shore all-natural english muffins,6.22
345,Vet School ground turkey,1.8
346,DH Hill low-sodium pancake mix,7.37
347,Daniels pumpkin pie spice,6.6
348,Engineering cauliflower,6.36
349,Howling Wolf no MSG added beef jerky,2.51
350,1812 carrot,0.18
351,Harrelson no sugar added apple jelly,14.19
352,Pack Pup sour cream and cheddar chips,1.85
353,Tuffy cooked large shrimp,7.62
354,Dan Allen low-sodium pizza dough,10.44
355,Ms. Wuf's sour cream and cheddar chips,1.83
356,Tuffy pancake mix,2.71
357,Engineering peanut butter,10.48
358,Sturgill's cholesterol-free frozen pepperoni pizza,13.41
359,Wolfpack pancake mix,1.94
360,Mr. Wuf's organic okra,9.64
361,Dan Allen gluten-free lemon cake mix,6.27
362,Balik's all-natural neopolitan ice cream,3.12
363,Gorman gluten-free salsa verde,6.63
364,Campus Corner organic paper utensils,12.36
365,North Shore cage free mayonnaise,10.06
366,Campus Corner bread flour,11.69
367,Heil's free range king salmon fillet,12.2
368,King's low-sodium canned chickpeas,4.06
369,Harrelson fresh tomato puree,7.5
370,Stinson fat-free raw salad shrimp,8.59
371,Dan Allen no sugar added vanilla wafers,7.12
372,Balik's horseradish,8.5
373,Belltower biscuit mix,5.35
374,Centennial grain-free mayonnaise,1.06
375,Fairgrounds free range angel hair noodles,11.63
376,Hunt whole turkey,5.76
377,Tuffy cholesterol-free oatmeal cookies,3.62
378,Mr. Wuf's coconut milk,0.69
379,Mr. Wuf's free range liquid bleach,2.38
380,Reynold's free range spicy salsa,5.46
381,Heckman's organic plain potato chips,4.82
382,Main Campus free range toothbrush,3.22
383,Ms. Wuf's fat-free watermelon,6.21
384,Pack rye bread,2.61
385,Reynold's white rice,14.84
386,Pack Pup butter crackers,3.24
387,Western Blvd spicy taco sauce,2.13
388,Howler paper utensils,9.27
389,Witherspoon watermelon,6.06
390,Gorman non GMO cooked salad shrimp,2.87
391,Talley ground nutmeg,7.7
392,Howler cholesterol-free taco kit,9.83
393,Pack Pup deli chicken,13.35
394,1812 grain-free raw jumbo shrimp,0.86
395,Thompkins shampoo,11.75
396,King's cauliflower,8.82
397,Heckman's ice cream cones,1.3
398,Leader of the Pack gluten-free spicy taco seasoning,12.42
399,Campus Corner non GMO tortellini,13.63
400,Howling Wolf basil,7.33
401,Western Blvd deli chicken,7.11
402,Wolves Den lactose-free multigrain tortilla chips,3.25
403,Oval Drive lactose-free tomato sauce,6.34
404,Red and White cornmeal,2.69
405,Hunt lactose-free dried lentils,3.86
406,Thompkins free range instant mashed russet potatoes,5.82
407,Poe's smoked ham hock,8.56
408,Thompkins lactose-free greek yogurt,14.28
409,Belltower all-natural unsalted butter,7.94
410,Pack Pup angel hair noodles,4.37
411,Dan Allen organic bandages,1.44
412,Jennings' low cholesterol sour cream and cheddar chips,9.93
413,Avent Ferry all-natural cottage cheese,6.61
414,Wolves Den low-sodium caesar croutons,8.12
415,Tuffy no sugar added yogurt,1.88
416,Pack Pup low cholesterol orange soda,0.45
417,Brown's mild salsa,0.41
418,Withers no sugar added canned blackeyed peas,2.76
419,Belltower ham hock,8.78
420,Leader of the Pack cage free canteloupe,2.44
421,Pullen Park cooked salad shrimp,4.54
422,Talley shredded wheat cereal,6.46
423,Howler snack cake,0.47
424,Engineering fat-free chocolate chip cookies,1.61
425,Pullen Park low-sodium sweet potato,11.86
426,Lake Raleigh lactose-free canned blackeyed peas,2.94
427,Schmidt's horseradish,3.38
428,Wolves Den low cholesterol banana,6.13
429,Dan Allen free range multigrain sandwich bread,4.85
430,Engineering chocolate chip cookies,6.95
431,Harrelson lactose-free grape soda,14.25
432,Mr. Wuf's low-sodium grits,0.94
433,Thompkins low-sodium liquid bleach,3.35
434,Hillsborough free range cabbage,13.75
435,Brown's no sugar added orange frosting,3.38
436,Daniels fat-free brown rice,0.64
437,Sturgill's no sugar added extra sharp cheddar cheese,12.88
438,Jennings' low-sodium vanilla frosting,4.9
439,Engineering no MSG added brown rice,7.14
440,Howling Wolf deodorant,4.84
441,Main Campus no sugar added heavy cream,4.53
442,Thompkins free range baked beans,10.58
443,Harrelson canned corn,4.73
444,Pack Pup smoky bbq sauce,5.16
445,DH Hill cage free deli chicken,1.25
446,DH Hill all-natural tonic water,5.14
447,Gorman low cholesterol yellow onion,9.91
448,Centennial white bread,4.61
449,Leader of the Pack all-natural lamb chop,8.15
450,Avent Ferry fat-free ricotta cheese,4.75
451,Fairgrounds pork chops,0.07
452,Hunt gluten-free italian dressing,4.14
453,Withers pork chops,9.19
454,Oval Drive chili powder,12.6
455,Schmidt's fresh smoked ham hock,3.69
456,Vet School half and half,9.27
457,Wolfpack low cholesterol diced tomatoes,13.72
458,Belltower free range honey mustard,3.5
459,Campus Corner lactose-free onion powder,6.88
460,Wolf Leader lactose-free basmati rice,7.82
461,Talley mouthwash,3.74
462,Ms. Wuf's low cholesterol ketchup,14.13
463,Western Blvd ground turkey,10.98
464,Talley greek yogurt,2.46
465,Centennial scallion,6.96
466,Heil's cooked medium shrimp,12.07
467,Pack white sandwich bread,7.19
468,Harrelson non GMO butter crackers,4.36
469,Pack Pup low-sodium ham hock,10.83
470,Mr. Wuf's all-natural smoked sausage,3.79
471,Brown's plain croutons,9.55
472,Reynold's lactose-free greek yogurt,1.35
473,Lake Raleigh spicy taco seasoning,1.47
474,Daniels chocolate ice cream,12.53
475,North Shore low cholesterol rosemary leaves,8.43
476,State mild taco seasoning,3.1
477,Lake Raleigh free range mustard,5.09
478,Dan Allen ground nutmeg,13.43
479,Campus Corner raw jumbo shrimp,13.85
480,Western Blvd all purpose flour,10.18
481,Wolves Den grits,5.73
482,DH Hill cholesterol-free peach jam,13.0
483,Campus Corner no MSG added pretzels,0.31
484,Mr. Wuf's low cholesterol cookie cereal,5.51
485,Howling Wolf liquid bleach,3.2
486,Schmidt's low cholesterol mild taco sauce,10.53
487,Reynold's ricotta cheese,0.35
488,Centennial no sugar added cooked large shrimp,7.44
489,Wolves Den fresh frozen meat pizza,3.81
490,1812 waffle cones,2.53
491,Ms. Wuf's organic mild taco sauce,8.28
492,Leader of the Pack all-natural jasmine rice,11.12
493,King's carolina bbq sauce,7.19
494,Brown's fresh salsa verde,10.74
495,Main Campus cholesterol-free apple,14.66
496,Lake Raleigh lactose-free ground pork,14.73
497,Wolf Leader no MSG added vanilla wafers,6.75
498,Dan Allen lactose-free worcestershire sauce,1.68
499,Wolfpack cage free laundry detergent,6.49
500,Daniels bacon,10.42
501,Balik's gluten-free coconut cake mix,0.46
502,Fairgrounds vanilla pudding,11.32
503,DH Hill tomato and basil sauce,3.58
504,Heckman's non GMO deli ham,14.27
505,Centennial dinner rolls,8.7
506,1812 butter crackers,7.17
507,Mr. Wuf's sweet potato,1.67
508,Lake Raleigh carrot sticks,6.84
509,Dan Allen cage free mouthwash,12.61
510,Tuffy cage free cupcake liners,13.3
511,Avent Ferry fresh lime,1.27
512,Lake Raleigh cage free cashew butter,4.19
513,Sturgill's farfalle,11.29
514,Leader of the Pack raw salad shrimp,5.02
515,Jennings' fat-free oatmeal cookies,5.36
516,Daniels orange,13.28
517,Poe's grain-free red potato,7.1
518,Witherspoon carrot,10.69
519,Campus Corner cooked medium shrimp,5.97
520,Vet School ham hock,8.16
521,DH Hill no MSG added paper towel,11.9
522,Withers lactose-free cooked salad shrimp,14.21
523,Jennings' sour cream and onion chips,0.61
524,Farmer's grain-free ibuprofen,13.87
525,Talley kiwi,6.82
526,Red and White no sugar added all purpose flour,5.02
527,Vet School deli roast beef,12.94
528,Howler cookie butter,6.22
529,Howler turkey breast,8.84
530,Western Blvd fresh buttercream frosting,1.38
531,Wolfpack king salmon fillet,9.1
532,Balik's deli roast beef,4.12
533,Vet School fresh angel hair noodles,2.49
534,Engineering cholesterol-free seasoned croutons,6.37
535,Engineering fat-free tonic water,14.79
536,Farmer's all-natural spicy salsa,1.15
537,Avent Ferry no sugar added cooked jumbo shrimp,2.48
538,Main Campus garlic powder,5.96
539,Tuffy lactose-free chili powder,3.05
540,Wolves Den non GMO shredded carrots,0.76
541,Poe's fig preserves,12.39
542,Pullen Park turkey breast,10.19
543,Pack Pup cage free diced tomatoes,12.96
544,1812 shredded carrots,8.38
545,Mr. Wuf's grain-free hot dog chili,3.04
546,Ms. Wuf's grain-free red currant jelly,7.14
547,Balik's cage free tortellini,10.55
548,Vet School lactose-free toothbrush,0.07
549,Avent Ferry low cholesterol farfalle,9.27
550,Belltower no MSG added lemon,5.42
551,Avent Ferry aspirin,4.3
552,Hunt toothbrush,7.13
553,Wolf Leader biscuit mix,2.82
554,Harrelson thyme,1.09
555,Gorman ground mustard,3.75
556,Engineering cage free watermelon,12.15
557,Hillsborough free range dried navy beans,12.13
558,Heckman's vanilla wafers,7.19
559,Heckman's toothpaste,8.53
560,Hunt ground allspice,7.87
561,Poe's 6-inch tortilla,0.88
562,Farmer's no MSG added iodized salt,2.05
563,Poe's no sugar added white rice,1.66
564,Stinson no sugar added ground mustard,13.73
565,Fairgrounds italian salad kit,6.81
566,Tuffy fresh deli turkey,7.63
567,State cholesterol-free white bread,5.61
568,King's cholesterol-free rye bread,4.19
569,Howler fresh cinnamon toast cereal,7.2
570,1812 cinnamon toast cereal,1.01
571,Withers peanut butter,7.38
572,Withers cage free tomato and basil sauce,3.06
573,Witherspoon free range syrup,8.33
574,Farmer's gluten-free orange soda,3.85
575,Jennings' cashew butter,0.17
576,Engineering ground nutmeg,1.71
577,Main Campus grain-free cauliflower,3.34
578,Thompkins cottage cheese,1.43
579,Daniels ground beef,9.88
580,Campus Corner brown rice,13.72
581,DH Hill bell pepper,11.23
582,DH Hill italian salad kit,9.25
583,Witherspoon sausage,3.27
584,Dan Allen low-sodium sunflower seed butter,14.94
585,Talley lactose-free chocolate bar,3.66
586,Lake Raleigh no sugar added biscuit mix,5.55
587,Farmer's grain-free cauliflower,2.48
588,Tuffy yukon gold potato,12.5
589,Daniels deli ham,9.32
590,Balik's fat-free kiwi,8.2
591,Dan Allen bread flour,3.56
592,Heckman's lactose-free canned peas and carrots,6.53
593,Engineering cage free seltzer water,13.04
594,Heckman's free range beef jerky,11.42
595,Howler low-sodium whole peeled tomatoes,10.74
596,Farmer's coconut cake mix,12.41
597,Engineering smoky bbq sauce,6.63
598,Heil's non GMO sour cream,6.16
599,Harrelson ground beef,11.97
600,Red and White macaroni and cheese,0.15
601,Howler cocktail sauce,5.33
602,Leader of the Pack multigrain sandwich bread,0.4
603,Witherspoon low-sodium macaroni and cheese with broccoli,13.82
604,Daniels grain-free pretzel sticks,8.92
605,Harrelson fresh grits,14.99
606,Howler dried navy beans,7.78
607,Red and White non GMO marinara sauce,0.42
608,Balik's tortellini,6.36
609,Pack Pup yukon gold potato,14.75
610,Gorman organic red onion,10.18
611,Stinson butterscotch pudding,12.65
612,Mr. Wuf's breadsticks,10.55
613,Withers instant mashed red potatoes,9.99
614,Oval Drive english muffins,11.5
615,Campus Corner floss,4.32
616,DH Hill macaroni and cheese with broccoli,6.08
617,Heckman's low cholesterol chocolate bar,3.61
618,Avent Ferry no MSG added smoked turkey leg,4.28
619,Campus Corner canned chickpeas,6.21
620,DH Hill beef roast,3.39
621,Howling Wolf lactose-free farfalle,5.23
622,Farmer's chocolate bar,6.34
623,Tuffy fat-free canned chickpeas,9.22
624,Wolves Den cage free ground basil,10.62
625,Thompkins no sugar added half and half,3.38
626,Howler yogurt,2.53
627,Vet School no MSG added diet cola,5.85
628,North Shore lactose-free thyme leaves,4.0
629,Dan Allen cashew butter,7.84
630,Oval Drive fresh scallion,10.03
631,Vet School liquid bleach,5.06
632,Lake Raleigh low-sodium peanut butter and jelly,14.51
633,Heckman's smoked ham hock,14.65
634,Pullen Park fresh cabbage,7.27
635,1812 canned chickpeas,12.4
636,Tuffy carolina bbq sauce,10.6
637,Withers grain-free white chocolate pudding,5.47
638,Engineering gluten-free cola,14.11
639,Dan Allen tomato paste,3.1
640,Tuffy chili powder,6.36
641,1812 taco shells,12.61
642,Campus Corner all-natural canteloupe,7.34
643,Fairgrounds no MSG added syrup,2.44
644,Wolfpack cholesterol-free whole nutmeg,8.99
645,Avent Ferry fresh cheddar cheese,4.64
646,Heil's grain-free watermelon,9.98
647,Brown's no sugar added ground mustard,2.83
648,Tuffy no sugar added 6-inch tortilla,4.04
649,Gorman floss,14.77
650,Oval Drive low cholesterol cocktail sauce,8.75
651,Western Blvd frozen supreme pizza,1.13
652,Tuffy chocolate chip cookies,6.09
653,Reynold's lactose-free yogurt,1.43
654,Howling Wolf cage free canned asparagus,12.7
655,Western Blvd no sugar added canned asparagus,1.07
656,Brown's cage free red currant jelly,9.74
657,Belltower blue potato,1.52
658,Leader of the Pack no MSG added macaroni and 5 cheese,2.88
659,DH Hill all-natural cooked jumbo shrimp,12.99
660,Red and White gluten-free raw large shrimp,10.11
661,Witherspoon whole nutmeg,4.88
662,Wolf Leader mild taco sauce,9.64
663,Gorman low cholesterol whole black peppercorns,0.28
664,Red and White low-sodium cooked large shrimp,13.27
665,Hunt turkey breast,1.42
666,Wolf Leader sour cream and cheddar chips,8.37
667,Daniels peach jam,8.35
668,Witherspoon gluten-free ground nutmeg,12.41
669,Daniels dinner rolls,13.92
670,Farmer's non GMO cookie butter,3.32
671,Witherspoon grain-free ground pork,2.83
672,Howling Wolf organic paper plates,2.67
673,Stinson low cholesterol basil leaves,8.29
674,Sturgill's cooked jumbo shrimp,3.0
675,Schmidt's low cholesterol mild taco sauce,4.7
676,Howler white chocolate pudding,5.57
677,Hillsborough cholesterol-free cabbage,2.41
678,State pretzels,2.18
679,Wolf Leader no sugar added chili powder,4.64
680,Howler whole chicken,11.24
681,Hillsborough deli ham,8.2
682,Mr. Wuf's cholesterol-free iced oatmeal cookies,5.31
683,Witherspoon no MSG added grits,1.79
684,Wolf Leader fresh canned corn,9.07
685,Hillsborough canned french cut green beans,0.6
686,Pack cocktail sauce,10.83
687,Heil's low-sodium russet potato,6.98
688,Tuffy lactose-free tilapia fillet,6.32
689,Engineering gluten-free lamb chop,3.17
690,Avent Ferry mozzerella cheese,13.26
691,Withers fresh ibuprofen,6.67
692,Vet School no sugar added orange,10.69
693,Gorman organic chili powder,12.87
694,Lake Raleigh peanut butter and jelly,6.8
695,Vet School all-natural english muffins,11.28
696,Avent Ferry no sugar added lemon frosting,2.69
697,Howling Wolf cholesterol-free farfalle,3.9
