PRODUCT_CODE,DESCRIPTION,PRICE
47209,Centennial cholesterol-free deli turkey,14.93
28966,Hunt tilapia fillet,3.25
8190,Sturgill's all-natural pretzels,7.32
9804,Pack spicy taco seasoning,9.82
37292,Heil's mouthwash,7.17
55217,Tuffy okra,5.51
5750,Ms. Wuf's all-natural green chilis,4.34
11112,Daniels chocolate ice cream,9.99
22142,Pack cilantro,13.33
33541,Fairgrounds ice cream cones,6.78
39788,Wolf Leader ibuprofen,2.17
9637,Campus Corner free range hazelnut spread,4.19
38138,Howler deli turkey,8.84
23861,Tuffy toilet paper,13.3
44589,Fairgrounds cage free orange soda,12.71
9136,Pack thyme leaves,3.92
63119,Sturgill's lactose-free butter crackers,5.78
16795,Talley cholesterol-free smoky bbq sauce,4.24
33045,Vet School no sugar added white chocolate pudding,7.97
13548,Wolf Leader grain-free canned creamed corn,12.27
45491,Howling Wolf fat-free vanilla pudding,1.73
56012,Withers no MSG added fruit cups,2.76
15366,Pullen Park non GMO ground chicken,5.58
15772,Talley caesar salad kit,11.3
32984,Howling Wolf yellow onion,11.5
42999,State no sugar added snack cake,5.4
19282,Tuffy fresh kosher dill pickles,12.44
56806,Hillsborough mild salsa,8.11
24053,Engineering lamb chop,7.07
60852,1812 pork tenderloin,2.71
57291,Hunt ketchup,10.89
57720,Heckman's canned peas and carrots,6.04
65474,Brown's low cholesterol basil,11.01
25092,Wolfpack pretzels,12.45
45484,Hillsborough ground nutmeg,11.06
57103,Sturgill's cage free canteloupe,3.49
24956,Wolfpack non GMO yukon gold potato,7.08
43449,Thompkins macaroni and cheese,2.71
64659,Centennial pancake mix,7.31
29010,Hunt ground thyme,3.56
795,Avent Ferry cage free chili powder,9.83
40040,Red and White snack cake,1.41
25778,Wolf Leader ground chicken,14.62
19922,Thompkins lactose-free watermelon,7.24
4806,Witherspoon low-sodium cola,13.51
1470,Stinson cage free liquid bleach,13.54
44442,Schmidt's raw medium shrimp,14.01
65215,Belltower smoked turkey leg,8.39
28525,Avent Ferry orange cake mix,5.97
9327,Balik's fresh cola,4.64
24530,Farmer's tomato sauce,8.14
35885,1812 grain-free pork tenderloin,13.24
46310,State fresh yellow cake mix,3.33
37921,Daniels frozen pepperoni pizza,13.2
33788,Poe's no sugar added spicy brown mustard,12.75
25152,Pullen Park fresh chocolate pudding ,14.12
3222,Main Campus low-sodium tortilla chips,1.73
31316,State grain-free cinnamon toast cereal,6.11
57336,Reynold's rye bread,5.66
56992,Western Blvd cheddar cheese,5.43
15116,King's peach jam,8.54
57312,Pack butter popcorn,13.59
3254,Engineering canned peas and carrots,5.34
13287,Howler fat-free greek yogurt,11.27
14918,Pack Pup fresh macaroni and cheese,1.18
35654,Campus Corner no sugar added lemon,8.62
60476,Harrelson vodka sauce,6.46
49998,Pack low cholesterol orange frosting,3.81
13514,Howler all-natural taco shells,3.86
63316,Balik's no sugar added sweet potato,5.79
10554,Witherspoon fat-free shredded carrots,2.14
6528,Tuffy butter crackers,4.18
29540,Wolves Den macaroni and cheese,13.72
3336,Western Blvd onion powder,1.74
48898,State free range enchilada sauce,14.61
26158,Howling Wolf chocolate pudding ,13.07
15154,Reynold's no MSG added half and half,8.58
48246,Sturgill's fat-free peanut butter,14.52
33078,Main Campus gluten-free birthday cake ice cream,2.02
59377,Main Campus no MSG added angel hair noodles,14.58
3460,Gorman fresh vanilla frosting,10.06
61129,Thompkins chocolate chip cookies,6.01
24241,Withers grain-free macaroni and 5 cheese,14.76
50807,Wolves Den seltzer water,13.6
28322,Howling Wolf paper utensils,6.83
1656,Pullen Park lactose-free blue potato,3.5
37175,Lake Raleigh turkey breast,8.28
48777,Tuffy lactose-free whole black peppercorns,1.35
60267,Jennings' 6-inch tortilla,12.85
32755,DH Hill ricotta cheese,14.89
55432,Daniels unsalted butter,14.84
5883,Howling Wolf non GMO macaroni and 5 cheese,13.01
53786,Engineering oatmeal cookies,14.32
56082,Brown's yellow cake mix,8.33
18869,Hunt all-natural tortilla chips,5.73
34022,Centennial orange frosting,13.46
47743,King's cholesterol-free ground beef,8.98
35105,North Shore low-sodium mild cheddar cheese,0.39
47153,Main Campus fat-free tomato paste,0.91
2162,Jennings' non GMO corn chips,10.59
1510,Western Blvd free range lemon frosting,7.3
25644,Harrelson cholesterol-free banana,12.19
53463,Oval Drive chicken tenderloins,6.96
3850,Red and White deli chicken,9.77
35678,Engineering sour cream and onion chips,6.86
11027,Red and White gluten-free mouthwash,7.69
49120,Sturgill's fresh spicy taco sauce,3.5
14769,Hillsborough gluten-free beef roast,8.2
52002,Howler italian salad kit,8.64
31311,Harrelson lactose-free shampoo,10.58
43652,Vet School cookie dough,7.95
18224,State low-sodium beef roast,1.58
19688,Withers cage free shredded wheat cereal,10.19
7391,Fairgrounds whole turkey,13.19
25330,Dan Allen vanilla frosting,5.63
22886,Gorman cage free granola bar,3.9
50395,Main Campus cookie cereal,12.07
33824,State orange frosting,4.8
41944,Centennial fresh floss,9.65
22161,King's thyme leaves,0.04
13915,Daniels lemon,3.48
15868,Fairgrounds mayonnaise,14.4
35657,Dan Allen non GMO waffle cones,5.25
23834,Red and White white bread,9.87
24941,Farmer's shampoo,6.88
37266,Tuffy no MSG added sweet pickle cubes,7.82
13390,Western Blvd low-sodium peanuts,7.43
15316,Tuffy cholesterol-free king salmon fillet,4.22
31495,Harrelson ground thyme,8.19
14554,Howling Wolf lactose-free red currant jelly,3.24
34881,North Shore plain potato chips,5.32
39586,Howler spaghetti noodles,0.41
32771,Red and White pumpkin pie spice,1.1
21980,Fairgrounds grain-free tomato,13.07
26417,Sturgill's grain-free white rice,14.28
50291,Witherspoon all-natural fruit cups,14.26
58344,1812 corn chips,5.17
60986,DH Hill vanilla pudding,4.03
7662,Howler dried lentils,12.13
34094,Mr. Wuf's organic orange,4.28
32272,Howling Wolf unsalted butter,4.29
5319,Western Blvd all-natural english muffins,4.99
50959,Centennial organic oatmeal cookies,2.82
55714,Dan Allen thousand island dressing,9.49
56333,Tuffy non GMO chicken breast,4.45
63850,Stinson macaroni and 5 cheese,9.77
35454,Hillsborough turkey breast,3.62
38926,Lake Raleigh lactose-free iodized salt,11.72
27741,Pullen Park cholesterol-free lite soy sauce,13.71
14385,Withers broccoli,11.91
22035,Witherspoon multigrain tortilla chips,2.47
61105,Talley grain-free cookie cereal,3.71
47289,Withers syrup,13.3
12774,Avent Ferry non GMO sharp cheddar cheese,3.51
31947,Gorman biscuit mix,13.13
53839,Ms. Wuf's grain-free deli ham,11.63
3311,Red and White all-natural ketchup,13.2
41662,Mr. Wuf's no sugar added fig preserves,4.8
39706,Withers gluten-free pork chops,14.7
5393,Talley gluten-free taco kit,6.62
52787,Poe's watermelon,8.12
53603,Harrelson eggs,12.06
48545,Reynold's carolina bbq sauce,3.41
55131,Jennings' spicy brown mustard,10.68
10924,DH Hill cholesterol-free scallion,8.92
61881,Belltower fat-free biscuit mix,2.9
53216,Stinson all-natural yellow onion,10.64
58474,Stinson grain-free ground basil,13.26
65092,Leader of the Pack yellow onion,11.32
53771,State multigrain sandwich bread,11.29
41654,Pack Pup gluten-free thick-cut bacon,2.62
8756,Witherspoon turkey wings,10.44
29313,Wolfpack non GMO sockeye salmon fillet,11.5
49127,Oval Drive non GMO dried lima beans,12.28
35517,Leader of the Pack free range basil,6.88
48300,Dan Allen free range iced oatmeal cookies,10.33
9103,Engineering cage free cola,8.01
56844,Gorman pancake mix,4.27
43185,Harrelson low-sodium sweet potato,0.8
8240,Pack low-sodium cooked salad shrimp,10.89
60644,Sturgill's whole turkey,14.29
16992,Leader of the Pack cage free whole chicken,9.48
11940,Farmer's thick-cut bacon,8.81
32886,Schmidt's no sugar added plain potato chips,4.24
43623,Oval Drive free range shallot,9.11
24369,Heil's shredded carrots,5.56
13306,Red and White non GMO sockeye salmon fillet,14.88
43483,Tuffy organic canned creamed corn,9.49
63072,Stinson cholesterol-free half and half,5.95
22399,Thompkins cornmeal,4.11
21251,Engineering fresh fig preserves,10.34
761,Schmidt's brown rice,0.84
10425,Balik's ground thyme,7.82
6940,Pullen Park brown rice,12.06
39792,Brown's low cholesterol yogurt,8.25
2854,Wolf Leader spicy taco seasoning,14.68
36913,Witherspoon all-natural smoked ham hock,10.61
30914,Jennings' non GMO laundry detergent,10.69
19059,Talley all-natural pork chops,0.84
34747,Heckman's no sugar added biscuit mix,4.02
38752,Belltower hazelnut spread,4.86
14208,King's free range toilet paper,4.29
11206,King's low-sodium pancake mix,2.46
34628,Pullen Park horseradish,0.39
20078,Witherspoon non GMO grape jelly,6.82
55296,Oval Drive free range buttercream frosting,13.12
46785,Avent Ferry cage free pretzels,7.87
40303,Heil's cholesterol-free frozen meat pizza,14.58
65045,Hunt buttercream frosting,11.32
23132,Howler deli turkey,0.14
37695,Tuffy lactose-free shredded wheat cereal,7.3
51968,Engineering cola,10.24
59641,Engineering canned biscuits,3.87
38472,State white onion,13.38
39004,Howler vanilla ice cream,13.91
10031,Hunt fat-free cheese crackers,10.85
31860,Pack Pup cage free toothpaste,2.53
54798,Red and White spicy salsa,13.53
43865,Poe's grain-free canned carrots,8.07
63241,1812 low cholesterol smoked turkey wing,10.43
4616,Dan Allen non GMO neopolitan ice cream,9.71
59960,Howling Wolf cheese crackers,11.56
34478,Avent Ferry low cholesterol coleslaw kit,10.48
21148,Oval Drive hot dog chili,7.75
48508,Hillsborough organic angel hair noodles,4.01
20081,Wolves Den free range grits,7.78
60337,DH Hill grain-free frozen meat pizza,12.74
57078,Gorman organic deli roast beef,7.31
22129,Wolves Den ginger,13.25
24170,Howling Wolf fat-free mayonnaise,2.55
13762,Heil's no MSG added lamb chop,1.99
29705,Farmer's no sugar added kosher pickle spears,12.0
976,State broccoli,7.33
30698,North Shore lactose-free tomato and basil sauce,2.27
65214,King's grain-free mild salsa,2.19
55976,Howling Wolf no MSG added butter crackers,2.41
35393,Pack tomato sauce,7.12
56958,Avent Ferry no sugar added frozen supreme pizza,2.12
58193,Heil's canned blackeyed peas,4.97
56706,Howler cage free canned biscuits,7.8
15307,Pack grain-free tomato puree,8.34
106,King's pineapple,12.61
49472,Centennial red potato,3.01
21905,Vet School fresh 6-inch tortilla,11.89
41243,Howler no sugar added sour cream and onion chips,9.78
1805,Balik's lactose-free sharp cheddar cheese,4.03
63524,Pullen Park non GMO sockeye salmon fillet,6.69
1297,Reynold's lime,0.41
15639,North Shore cholesterol-free thyme leaves,9.15
36210,Belltower grain-free basmati rice,3.15
20143,Reynold's low cholesterol iodized salt,10.2
19093,Ms. Wuf's no MSG added 10-inch tortilla,0.16
4902,Balik's carolina bbq sauce,2.21
53792,Leader of the Pack ground rosemary,13.83
43230,Pack Pup low-sodium grape soda,1.14
42928,DH Hill organic vanilla wafers,2.28
7383,Howling Wolf turkey legs,3.51
27271,Jennings' whole turkey,4.52
19371,Pack Pup rosemary leaves,8.64
3435,DH Hill mild taco sauce,4.69
30722,Schmidt's organic birthday cake ice cream,8.46
37947,Wolf Leader lactose-free sockeye salmon fillet,0.42
31250,Engineering organic soy sauce,14.68
64819,Daniels no MSG added italian dressing,14.76
33284,DH Hill non GMO brown rice,10.36
58712,Pack squash,1.57
39902,Balik's paper utensils,3.05
31593,State fresh thyme leaves,3.7
3518,Pack no sugar added chili sauce,8.35
8122,DH Hill cage free white onion,5.62
22201,Hunt no sugar added soy sauce,1.63
54629,Tuffy pizza dough,0.83
20260,Reynold's smoky bbq sauce,9.65
45342,Wolfpack ground nutmeg,5.68
44455,DH Hill snack cake,14.07
29397,Dan Allen cupcake liners,12.83
37569,Thompkins lactose-free horseradish,4.54
24181,Avent Ferry fresh canned french cut green beans,11.68
45034,Heckman's grain-free cookie cereal,13.75
57773,Hillsborough non GMO pumpkin pie spice,7.22
32013,Red and White spicy brown mustard,12.53
30594,Hillsborough cheese popcorn,10.7
25421,Reynold's rosemary leaves,9.24
55337,Belltower no sugar added mayonnaise,8.35
38929,Tuffy grain-free jalapeno pepper,3.87
3611,Gorman mozzerella cheese,6.9
40258,Pack Pup chocolate cake mix,5.92
12575,Thompkins beef roast,12.42
62060,North Shore biscuit mix,10.9
20658,Daniels king salmon fillet,11.72
32054,King's diced tomatoes,6.18
38358,Belltower squash,8.62
28130,Leader of the Pack low cholesterol smoked sausage,5.76
3819,1812 fresh dried great northern beans,6.64
45559,Mr. Wuf's granola bar,12.65
12199,Jennings' cookie butter,11.18
54940,Lake Raleigh 6-inch tortilla,1.19
5223,Hunt turkey wings,4.69
33783,DH Hill multigrain tortilla chips,0.56
34361,Heil's sour cream,5.8
30358,Red and White french dressing,5.18
60011,Howler gluten-free chili powder,2.84
5038,Avent Ferry seltzer water,10.36
12761,Talley mouthwash,1.04
35133,Daniels cage free basil leaves,4.18
58266,Talley all-natural frozen meat pizza,2.59
37726,Leader of the Pack red currant jelly,3.94
61665,Avent Ferry red onion,1.59
35024,Wolves Den cholesterol-free pretzel sticks,6.01
10995,Howling Wolf cheese popcorn,13.92
65279,Western Blvd ham hock,5.97
4358,Wolves Den chocolate frosting,5.42
31681,Red and White no sugar added paper plates,4.81
53277,Reynold's sour cream,10.51
3268,Red and White gluten-free tomato and basil sauce,7.57
62776,Avent Ferry fresh sharp cheddar cheese,6.92
15796,Belltower blue potato,0.36
11907,Wolves Den low cholesterol liquid bleach,10.98
15013,Pack Pup cage free lite soy sauce,13.4
20812,Pullen Park bell pepper,13.08
46449,Leader of the Pack 6-inch tortilla,6.89
25575,Oval Drive macaroni and cheese with broccoli,5.65
36701,Balik's organic bacon,6.35
992,Howling Wolf garlic powder,0.98
64004,Avent Ferry brown rice,3.86
20596,Sturgill's liquid bleach,0.32
47629,Oval Drive non GMO whole nutmeg,8.05
40014,Brown's fresh waffle cones,1.53
8745,Pullen Park gluten-free chocolate pudding ,5.89
8054,Ms. Wuf's free range baked beans,1.96
1770,Western Blvd english muffins,3.07
32151,Belltower non GMO kosher dill pickles,9.18
55033,Avent Ferry low-sodium taco shells,3.3
44620,1812 peanut butter crackers,11.76
53347,Reynold's bread flour,14.08
17590,Oval Drive instant mashed russet potatoes,6.69
2317,Harrelson hand soap,2.62
8482,Harrelson gluten-free pork chops,13.54
44733,Centennial 6-inch tortilla,8.43
43200,Pack Pup no sugar added lemon frosting,11.67
10657,Balik's grain-free toothbrush,11.83
44061,Fairgrounds multigrain sandwich bread,14.09
8711,Fairgrounds granola bar,11.84
3133,Harrelson sunflower seed butter,10.58
54817,Wolf Leader tilapia fillet,2.84
39067,Thompkins organic mild taco seasoning,4.67
48797,Pullen Park ground mustard,14.44
36815,Brown's pretzels,10.2
34289,DH Hill cheese popcorn,10.79
15399,Poe's gluten-free biscuit mix,11.56
5667,Gorman organic grape soda,9.29
5372,Belltower gluten-free deodorant,8.93
12746,Hillsborough buttercream frosting,0.8
4160,Ms. Wuf's frozen supreme pizza,4.26
32382,Talley low cholesterol cornmeal,11.11
10813,Wolfpack kosher pickle spears,14.71
15051,North Shore no sugar added pretzel sticks,0.37
20340,Campus Corner free range chocolate pudding ,14.57
8687,Sturgill's gluten-free bread flour,0.85
64,Avent Ferry cholesterol-free green chilis,14.48
46720,Lake Raleigh dried navy beans,3.67
33465,Fairgrounds low cholesterol instant mashed russet potatoes,9.35
8774,Tuffy fat-free dried lima beans,3.28
40794,Pack chicken breast,3.14
30668,Howler gluten-free plain croutons,2.5
57550,Leader of the Pack chicken tenderloins,5.33
17083,Thompkins cage free marinara sauce,8.16
37339,Poe's deli ham,8.55
38052,Thompkins lactose-free plain croutons,4.94
29995,Dan Allen free range king salmon fillet,9.9
48877,Poe's fat-free sourdough bread,3.06
27264,Oval Drive pretzel sticks,8.67
8028,King's low cholesterol caesar salad kit,0.79
25048,Talley basmati rice,10.75
52962,Witherspoon grain-free shampoo,3.2
26827,Harrelson non GMO self-rising flour,6.6
44398,Red and White no MSG added pizza dough,14.55
44632,Centennial low cholesterol brown rice,9.39
35836,1812 basil,2.73
52541,Witherspoon grain-free chicken breast,3.27
45549,Ms. Wuf's canned chickpeas,12.08
47393,Dan Allen canned asparagus,10.35
39510,Daniels chicken thigh,11.39
40599,Heil's no MSG added lemon,6.5
9114,Witherspoon fresh whole cloves,2.43
60730,Witherspoon non GMO italian salad kit,0.95
18006,Gorman grain-free ground thyme,5.66
7407,Leader of the Pack orange marmalade,5.73
32473,Heckman's fat-free canned green beans,0.13
25506,Belltower non GMO watermelon,5.39
2711,Engineering cola,2.0
21873,Dan Allen paper plates,10.52
61405,State chocolate pudding ,10.86
54558,Leader of the Pack banana,3.61
36000,Schmidt's fresh multigrain bread,10.03
20320,Tuffy spicy brown mustard,4.1
21535,Dan Allen low-sodium tomato,4.51
15996,Withers diced tomatoes,13.65
50602,Belltower birthday cake ice cream,3.43
41860,Stinson free range macaroni and cheese with broccoli,10.4
43369,Dan Allen apple jelly,9.66
59041,Balik's cooked salad shrimp,1.37
44114,Red and White no MSG added enchilada sauce,3.42
19075,Poe's all-natural tomato puree,7.96
9678,Pack cage free biscuit mix,10.98
20356,State garlic powder,8.1
14296,Centennial apple,6.44
29975,Hunt sockeye salmon fillet,9.37
8740,Engineering chocolate frosting,11.64
13270,Avent Ferry spicy taco sauce,0.23
30087,Thompkins corn chips,5.35
40842,Western Blvd smoky bbq sauce,0.61
22566,Ms. Wuf's no MSG added canned garden peas,5.05
11453,Heil's fat-free thyme,7.56
23567,Engineering plain croutons,7.4
45675,Leader of the Pack ground beef,4.66
63749,Withers free range scallion,6.61
25989,Heil's 8-inch tortilla,3.17
31662,Pullen Park instant mashed red potatoes,3.58
45254,Oval Drive pretzels,12.91
1592,Daniels non GMO cola,6.93
19057,Hunt tonic water,7.36
40026,Oval Drive basil,5.67
49274,Brown's no MSG added cornmeal,0.43
58097,Thompkins low cholesterol coconut milk,14.45
49929,Jennings' non GMO dried great northern beans,3.68
9107,Red and White cage free ice cream cones,6.78
58831,Pullen Park peanut butter,7.06
32263,Heil's cage free tomato sauce,11.75
52754,Heil's cage free canned potatoes,6.69
47603,Centennial grain-free dijon mustard,5.33
53334,Harrelson beef jerky,3.25
54999,1812 toothbrush,11.99
2187,Mr. Wuf's lite soy sauce,1.49
30835,Howler cage free smoky bbq sauce,6.34
2809,Daniels pretzels,12.8
50928,Pack Pup gluten-free peanuts,13.73
34,Ms. Wuf's syrup,12.17
35465,Hillsborough no sugar added cooked salad shrimp,5.67
53273,Mr. Wuf's turkey breast,11.43
6008,Heckman's sourdough bread,8.15
42872,Daniels free range vanilla ice cream,12.0
10515,Vet School smoked sausage,7.9
25139,Wolves Den unsalted butter,8.41
12203,Withers canned chickpeas,5.68
24098,Lake Raleigh basil,12.31
20844,Belltower organic lime,5.99
28982,Wolf Leader ground nutmeg,0.76
37744,Farmer's fat-free pumpkin pie spice,12.87
43439,Withers cage free hot dog chili,8.73
6863,Campus Corner gluten-free canned peas and carrots,0.38
3459,Harrelson free range ham hock,5.27
62478,Schmidt's cage free jasmine rice,5.8
57739,Wolves Den organic ground basil,7.18
35253,Thompkins cage free vanilla pudding,4.64
12935,Hunt chocolate ice cream,7.14
9536,Lake Raleigh canteloupe,5.76
13982,Fairgrounds all-natural taco shells,10.67
16319,Pullen Park fresh cashew butter,14.89
20398,Lake Raleigh spicy salsa,14.51
46862,Red and White no MSG added salsa verde,9.39
61570,Ms. Wuf's basil,10.48
34418,Howler ranch dressing,7.43
2667,Balik's mustard,4.23
58870,Howling Wolf honey mustard,10.5
64867,Balik's squash,10.63
52041,Harrelson canned potatoes,7.97
43491,Thompkins pork roast,10.9
60508,Red and White cinnamon toast cereal,14.5
2746,Main Campus taco kit,2.49
60482,Oval Drive peanut butter and jelly,5.14
15275,Heil's fresh thick-cut bacon,10.15
34473,Heil's raw medium shrimp,6.6
33335,Talley fat-free laundry detergent,2.22
65151,Pack pork roast,8.14
47310,Wolf Leader fresh white rice,6.53
42517,Brown's deli turkey,3.19
27374,Fairgrounds 6-inch tortilla,8.52
54564,Vet School lite soy sauce,11.08
16757,Hunt tomato sauce,6.4
64349,Stinson all-natural turkey wings,1.88
50782,Witherspoon low-sodium orange soda,9.44
37915,Ms. Wuf's vodka sauce,1.21
29335,Wolfpack non GMO plain potato chips,12.19
26866,Heckman's orange cake mix,12.34
14413,Howler corn chips,4.45
50328,Talley onion powder,13.48
16036,Talley no MSG added lamb chop,10.93
30774,1812 pineapple,2.1
25045,Leader of the Pack fresh turkey breast,5.27
9705,Reynold's all-natural italian salad kit,8.2
31974,Reynold's dijon mustard,6.51
51025,Tuffy chocolate cream cookies,9.44
61618,1812 low-sodium kosher pickle spears,8.11
63756,Ms. Wuf's all-natural cookie butter,1.82
43858,DH Hill canned peas and carrots,9.46
55806,Vet School yellow cake mix,7.19
62314,Reynold's grain-free raw salad shrimp,8.68
12677,Hillsborough butter popcorn,13.07
1229,North Shore all-natural deodorant,3.37
61332,Centennial gluten-free spicy brown mustard,13.71
28947,Reynold's apple,11.45
12807,DH Hill gluten-free thyme leaves,14.87
35162,Stinson fresh pancake mix,1.11
26165,Belltower free range sweet pickle cubes,13.65
4029,Engineering worcestershire sauce,8.82
29024,Pullen Park gluten-free lemon cake mix,10.95
53507,Stinson fresh basmati rice,0.02
50706,Balik's gluten-free macaroni and 5 cheese,4.98
38435,Centennial rye bread,7.67
53475,Vet School coleslaw kit,0.66
33709,Talley grain-free vanilla frosting,10.56
54269,Main Campus worcestershire sauce,13.69
16179,Pack low cholesterol chili sauce,6.93
40513,Heckman's gluten-free pretzels,6.61
31161,Wolfpack low-sodium cashew butter,3.33
10426,Leader of the Pack no MSG added tortellini,0.19
62801,Red and White spicy salsa,13.29
24921,Lake Raleigh gluten-free cottage cheese,2.64
16089,Reynold's gluten-free shredded wheat cereal,8.43
11165,Lake Raleigh low cholesterol ground beef,12.84
48290,North Shore all-natural lite soy sauce,3.52
57901,Pullen Park no MSG added shampoo,9.4
39391,Mr. Wuf's white sandwich bread,11.77
31322,Pullen Park chocolate cake mix,0.11
58420,Farmer's fresh seasoned croutons,5.85
55001,Wolf Leader cage free mild taco sauce,11.89
63733,Hunt fat-free carrot,9.52
8350,Red and White grain-free mild salsa,1.21
34476,Hillsborough cholesterol-free ketchup,9.3
5348,Daniels non GMO tilapia fillet,4.86
5574,Witherspoon organic basil leaves,1.6
20753,Reynold's organic macaroni and 5 cheese,6.08
37623,Howling Wolf spicy salsa,9.35
60357,Lake Raleigh tomato paste,6.2
56611,Gorman grain-free greek yogurt,14.79
44909,State fat-free bell pepper,12.95
52338,Red and White 8-inch tortilla,6.49
53391,Ms. Wuf's no sugar added russet potato,8.75
24429,DH Hill plain croutons,5.64
21648,Farmer's cholesterol-free diced tomatoes,2.57
1467,Campus Corner lactose-free chili powder,11.58
48189,Red and White bell pepper,1.56
56758,State heavy cream,13.18
28032,State thyme,12.07
49417,1812 no sugar added lemon cake mix,14.65
49832,Belltower turkey breast,2.38
38448,Daniels gluten-free white chocolate pudding,9.88
11606,Daniels sweet pickle cubes,14.91
38445,1812 ham hock,9.36
10970,Heckman's apple jelly,12.27
18414,Leader of the Pack no MSG added cheery-o cereal,5.6
50160,Lake Raleigh no sugar added hot dog chili,9.4
38269,Stinson deli turkey,2.46
35870,Oval Drive whole chicken,3.47
44859,1812 cholesterol-free italian salad kit,2.38
40154,Heil's diced tomatoes,7.49
42620,Mr. Wuf's neopolitan ice cream,12.89
8948,King's cholesterol-free toilet paper,14.06
65022,DH Hill yukon gold potato,9.79
53035,Fairgrounds white rice,10.51
30412,Heil's cholesterol-free cottage cheese,7.75
21270,Avent Ferry fresh coconut milk,14.45
13891,Brown's all-natural dish soap,0.13
42410,Talley banana,2.07
50126,Heckman's lemon cake mix,4.67
38956,DH Hill sweet potato,6.78
49580,Centennial apple,6.64
7940,Sturgill's fresh grape jelly,11.93
